,Text,id,ch_start_tar,ch_end_tar,source_book_ms,book_count,cluster
319,0736IbnDawadari.KanzDurar,Sham19Y0018147,118808,119322,1417,1,17180159645
320,0874IbnTaghribirdi.NujumZahira,JK001330,118808,119322,771,1,17180159645
321,0692IbnCabdZahir.RawdaBahiyya,Kraken22030819563702,118808,119322,29,1,17180159645
322,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,118808,119322,116,1,17180159645
323,0821Qalqashandi.SubhAcsha,Shamela0009429,118808,119322,925,1,17180159645
324,0845Maqrizi.Mawaciz,Shamela0011566,118808,119322,823,1,17180159645
325,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,115534,116398,114,1,180388975224
326,0845Maqrizi.Muqaffa,Sham19Y0145334,115902,116309,1071,1,180388975226
327,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,115902,116309,114,1,180388975226
328,0845Maqrizi.Mawaciz,Shamela0011566,116360,116885,855,1,60129896785
329,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,116360,116885,115,1,60129896785
330,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,116910,118250,115,1,60129548034
331,0845Maqrizi.Mawaciz,Shamela0011566,116910,118250,855,1,60129548034
332,0874IbnTaghribirdi.NujumZahira,JK001330,116934,117494,776,1,60129548036
333,0911Suyuti.HusnMuhadara,Shamela0003283,116934,117494,20,1,60129548036
334,0692IbnCabdZahir.RawdaBahiyya,Kraken22030819563702,118091,118783,28,1,60129548035
335,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,118091,118783,116,1,60129548035
336,0736IbnDawadari.KanzDurar,Sham19Y0018147,118091,118783,1417,1,60129548035
337,0845Maqrizi.Mawaciz,Shamela0011566,118444,118764,856,1,25769968726
338,0692IbnCabdZahir.RawdaBahiyya,Kraken22030819563702,118444,118764,28,1,25769968726
339,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,118444,118764,116,1,25769968726
340,0736IbnDawadari.KanzDurar,Sham19Y0018147,118829,118980,1417,1,17180159649
341,0845Maqrizi.Muqaffa,Sham19Y0145334,118829,118980,1063,1,17180159649
342,0692IbnCabdZahir.RawdaBahiyya,Kraken22030819563702,118829,118980,28,1,17180159649
343,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,118829,118980,116,1,17180159649
344,0821Qalqashandi.SubhAcsha,Shamela0009429,118829,118980,925,1,17180159649
345,0845Maqrizi.Mawaciz,Shamela0011566,118829,118980,856,1,17180159649
346,0845Maqrizi.Muqaffa,Sham19Y0145334,119351,120755,1071,1,17180159643
347,0733Nuwayri.NihayatArab,Shamela0010283,119575,119923,6408,1,17180159647
348,0845Maqrizi.Muqaffa,Sham19Y0145334,119575,119923,1071,1,17180159647
349,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,263587,263883,95,1,17180159646
350,0845Maqrizi.Muqaffa,Sham19Y0145334,263587,263883,1071,1,17180159646
351,0665AbuShama.Rawdatayn,Shamela0006631,263587,263883,363,1,17180159646
352,0733Nuwayri.NihayatArab,Shamela0010283,119942,120774,6409,1,17180159644
353,0733Nuwayri.NihayatArab,Shamela0010283,120806,121356,6409,1,8589935131
354,0845Maqrizi.Muqaffa,Sham19Y0145334,120806,121356,1072,1,8589935131
355,0845Maqrizi.ShudhurCuqud,MMS00014,120806,121356,11,1,8589935131
356,0845Maqrizi.Rasail,Shamela0010710,120806,121356,116,1,8589935131
357,0845Maqrizi.Muqaffa,Sham19Y0145334,120933,122198,1072,1,8590245612
358,0845Maqrizi.Muqaffa,Sham19Y0145334,121969,122233,1072,1,8590054900
359,0748Dhahabi.TarikhIslam,Shamela0035100,121969,122233,5865,1,8590054900
360,0874IbnTaghribirdi.NujumZahira,JK001330,121969,122233,771,1,8590054900
361,0947BamakhramaHimyari.QiladatNahr,Sham19Y0029560,121969,122233,950,1,8590054900
362,0768Yafici.MiratJinan,Shamela0009091,121969,122233,711,1,8590054900
363,0911Suyuti.TarikhKhulafa,Shamela0011997,121969,122233,339,1,8590054900
364,0928MujirDinCulaymi.TarikhMuctabar,Sham19Y0127698,121969,122233,436,1,8590054900
365,0845Maqrizi.Muqaffa,Sham19Y0145334,122678,123253,1073,1,128849314031
366,0845Maqrizi.Muqaffa,Sham19Y0145334,123987,124482,1073,1,128849314030
367,0845Maqrizi.Muqaffa,Sham19Y0145334,124784,125615,1073,1,8590103474
368,0845Maqrizi.Mawaciz,Shamela0011566,124784,125615,1730,1,8590103474
369,0845Maqrizi.Muqaffa,Sham19Y0145334,124828,125217,1073,1,42949741904
370,0733Nuwayri.NihayatArab,Shamela0010283,124828,125217,6409,1,42949741904
371,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,124828,125217,20,1,42949741904
372,0845Maqrizi.Muqaffa,Sham19Y0145334,125594,126315,1074,1,42949741903
373,0460Anonymous.DhakhairTuhaf,Kraken2102231420141,125594,126315,50,1,42949741903
374,0845Maqrizi.Muqaffa,Sham19Y0145334,126084,126334,1074,1,42949741905
375,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,126084,126334,306,1,42949741905
376,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,126084,126334,434,1,42949741905
377,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,126359,126537,434,1,111669515988
378,0845Maqrizi.Muqaffa,Sham19Y0145334,126961,127317,1075,1,25770074089
379,0845Maqrizi.Muqaffa,Sham19Y0145334,128815,129862,1042,1,386547335165
380,0845Maqrizi.Muqaffa,Sham19Y0145334,130239,131238,1043,1,85899409526
381,0736IbnDawadari.KanzDurar,Sham19Y0018147,130995,131449,1413,1,326417588819
382,0845Maqrizi.Muqaffa,Sham19Y0145334,131760,132836,1044,1,17180031796
383,0845Maqrizi.Muqaffa,Sham19Y0145334,133569,133809,1046,1,34360019046
384,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,134654,135223,374,1,232293
385,0845Maqrizi.Mawaciz,Shamela0011566,136067,136660,1424,1,231928306218
386,0845Maqrizi.Muqaffa,Sham19Y0145334,136257,137105,1075,1,25770074087
387,0845Maqrizi.Mawaciz,Shamela0011566,136736,137124,1425,1,103079553639
388,0845Maqrizi.Mawaciz,Shamela0011566,137486,137803,1884,1,94489539048
389,0322IbnTabataba.MuntaqilatTalibiyya,Masaha004521,138736,139011,347,1,85899673659
390,0845Maqrizi.Mawaciz,Shamela0011566,142148,142448,872,1,223338559508
391,0845Maqrizi.Mawaciz,Shamela0011566,142649,142832,805,1,214748621234
392,0845Maqrizi.Muqaffa,Sham19Y0145334,143088,143934,1076,1,214748621231
393,0845Maqrizi.Mawaciz,Shamela0011566,143088,143934,872,1,214748621231
394,0845Maqrizi.Muqaffa,Sham19Y0145334,143358,143620,1076,1,171799009264
395,0845Maqrizi.Mawaciz,Shamela0011566,143358,143620,872,1,171799009264
396,0845Maqrizi.Muqaffa,Sham19Y0145334,143640,143969,1076,1,214748621232
397,0845Maqrizi.Mawaciz,Shamela0011566,143640,143969,872,1,214748621232
398,0845Maqrizi.Mawaciz,Shamela0011566,144612,145020,1014,1,42949775613
399,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,144612,145020,228,1,42949775613
400,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,144612,145020,90,1,42949775613
401,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,144633,145590,90,1,42949775610
402,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,144633,145590,228,1,42949775610
403,0845Maqrizi.Mawaciz,Shamela0011566,144998,146216,1015,1,154619075596
404,0845Maqrizi.Mawaciz,Shamela0011566,145524,146340,1015,1,42949909911
405,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,145524,146340,229,1,42949909911
406,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,145524,146340,91,1,42949909911
407,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,146371,147312,91,1,77309645070
408,0930IbnIyas.NuzhatUmam,Masaha004846,146518,146672,77,1,77309645074
409,0845Maqrizi.Muqaffa,Sham19Y0145334,146651,146879,1077,1,77309645073
410,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,146651,146879,91,1,77309645073
411,0845Maqrizi.Mawaciz,Shamela0011566,147176,147899,873,1,77309645071
412,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,147176,147899,92,1,77309645071
413,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,148330,149628,92,1,352187370505
414,0845Maqrizi.Mawaciz,Shamela0011566,150918,151533,188,1,17180143564
415,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,150918,151533,93,1,17180143564
416,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,150918,151533,370,1,17180143564
417,0845Maqrizi.Mawaciz,Shamela0011566,150939,151645,1122,1,17180143560
418,0845Maqrizi.Mawaciz,Shamela0011566,150939,151645,1727,1,17180143560
419,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,150939,151645,93,1,17180143560
420,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,150939,151645,370,1,17180143560
421,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,151011,152013,93,1,17180143557
422,0845Maqrizi.Mawaciz,Shamela0011566,151348,151590,1123,1,17180143563
423,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,151348,151590,93,1,17180143563
424,0845Maqrizi.Mawaciz,Shamela0011566,151617,152032,1425,1,103079553637
425,0845Maqrizi.Mawaciz,Shamela0011566,152058,152325,1425,1,69046
426,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,152058,152325,93,1,69046
427,0845Maqrizi.Mawaciz,Shamela0011566,152276,152747,970,1,69045
428,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,152276,152747,329,1,69045
429,0845Maqrizi.Mawaciz,Shamela0011566,152298,153150,970,1,69042
430,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,152298,153150,330,1,69042
431,0845Maqrizi.Mawaciz,Shamela0011566,153175,153744,1123,1,69047
432,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,153175,153744,93,1,69047
433,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,153175,153744,370,1,69047
434,0845Maqrizi.ShudhurCuqud,MMS00014,153175,153744,11,1,69047
435,0845Maqrizi.Rasail,Shamela0010710,153175,153744,116,1,69047
436,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,153341,153863,93,1,69044
437,0845Maqrizi.MusawwadatMawaciz,Kraken22030819564101,153908,154751,370,1,128849062358
438,0845Maqrizi.Mawaciz,Shamela0011566,153908,154751,1123,1,128849062358
439,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,153908,154751,94,1,128849062358
440,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,154395,154662,435,1,214748374116
441,0733Nuwayri.NihayatArab,Shamela0010283,159201,160777,5751,1,154619171260
442,0736IbnDawadari.KanzDurar,Sham19Y0018147,159201,160777,1370,1,154619171260
443,0845Maqrizi.Muqaffa,Sham19Y0145334,159324,160352,1196,1,154619171262
444,0733Nuwayri.NihayatArab,Shamela0010283,159324,160352,5751,1,154619171262
445,0736IbnDawadari.KanzDurar,Sham19Y0018147,159324,160352,1370,1,154619171262
446,0733Nuwayri.NihayatArab,Shamela0010283,160382,160738,5751,1,60129813963
447,0845Maqrizi.Muqaffa,Sham19Y0145334,160382,160738,1197,1,60129813963
448,0736IbnDawadari.KanzDurar,Sham19Y0018147,160382,160738,1370,1,60129813963
449,0733Nuwayri.NihayatArab,Shamela0010283,160803,161420,5752,1,25769832259
450,0736IbnDawadari.KanzDurar,Sham19Y0018147,160803,161420,1371,1,25769832259
451,0845Maqrizi.Muqaffa,Sham19Y0145334,160803,161420,1197,1,25769832259
452,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,161999,162560,7856,1,8589954019
453,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,161999,162560,8549,1,8589954019
454,0630IbnAthirCizzDin.Kamil,JK000911,161999,162560,2556,1,8589954019
455,0310Tabari.Tarikh,Shamela0009783BK1,161999,162560,4763,1,8589954019
456,0733Nuwayri.NihayatArab,Shamela0010283,161999,162560,5776,1,8589954019
457,0733Nuwayri.NihayatArab,Shamela0010283,161999,162560,5777,1,8589954019
458,0808IbnKhaldun.Tarikh,Shamela0012320,161999,162560,1804,1,8589954019
459,0808IbnKhaldun.Tarikh,Shamela0012320,161999,162560,2165,1,8589954019
460,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,161999,162560,363,1,8589954019
461,0310Tabari.Tarikh,Shamela0009783BK1,162584,163097,4763,1,25770176942
462,0733Nuwayri.NihayatArab,Shamela0010283,162584,163097,5777,1,25770176942
463,0630IbnAthirCizzDin.Kamil,JK000911,162584,163097,2556,1,25770176942
464,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,162584,163097,7856,1,25770176942
465,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,162584,163097,8549,1,25770176942
466,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,162584,163097,363,1,25770176942
467,0808IbnKhaldun.Tarikh,Shamela0012320,162584,163097,1804,1,25770176942
468,0808IbnKhaldun.Tarikh,Shamela0012320,162584,163097,2166,1,25770176942
469,0630IbnAthirCizzDin.Kamil,JK000911,162606,162835,2556,1,68719699740
470,0310Tabari.Tarikh,Shamela0009783BK1,162606,162835,4763,1,68719699740
471,0736IbnDawadari.KanzDurar,Sham19Y0018147,163144,163907,1371,1,25769832258
472,0733Nuwayri.NihayatArab,Shamela0010283,163144,163907,5752,1,25769832258
473,0733Nuwayri.NihayatArab,Shamela0010283,163823,164392,5753,1,34360060140
474,0736IbnDawadari.KanzDurar,Sham19Y0018147,163823,164392,1372,1,34360060140
475,0733Nuwayri.NihayatArab,Shamela0010283,164417,165293,5753,1,34360060138
476,0736IbnDawadari.KanzDurar,Sham19Y0018147,164417,165293,1372,1,34360060138
477,0845Maqrizi.Muqaffa,Sham19Y0145334,164645,166138,1198,1,17180087457
478,0736IbnDawadari.KanzDurar,Sham19Y0018147,165195,166177,1373,1,17180087458
479,0845Maqrizi.Muqaffa,Sham19Y0145334,165195,166177,1198,1,17180087458
480,0733Nuwayri.NihayatArab,Shamela0010283,165195,166177,5754,1,17180087458
481,0733Nuwayri.NihayatArab,Shamela0010283,166202,167022,5754,1,231928477811
482,0736IbnDawadari.KanzDurar,Sham19Y0018147,166224,166671,1373,1,231928477812
483,0736IbnDawadari.KanzDurar,Sham19Y0018147,166695,167605,1374,1,231928477810
484,0733Nuwayri.NihayatArab,Shamela0010283,167081,167288,5755,1,231928477815
485,0736IbnDawadari.KanzDurar,Sham19Y0018147,167081,167288,1374,1,231928477815
486,0733Nuwayri.NihayatArab,Shamela0010283,167329,167625,5777,1,25770176948
487,0736IbnDawadari.KanzDurar,Sham19Y0018147,167652,168154,1375,1,180388796066
488,0733Nuwayri.NihayatArab,Shamela0010283,167652,168154,5778,1,180388796066
489,0736IbnDawadari.KanzDurar,Sham19Y0018147,168199,168937,1375,1,180388796064
490,0733Nuwayri.NihayatArab,Shamela0010283,168199,168937,5778,1,180388796064
491,0733Nuwayri.NihayatArab,Shamela0010283,168295,168517,5778,1,51539849239
492,0736IbnDawadari.KanzDurar,Sham19Y0018147,168295,168517,1375,1,51539849239
493,0736IbnDawadari.KanzDurar,Sham19Y0018147,168743,169266,1375,1,180388796067
494,0736IbnDawadari.KanzDurar,Sham19Y0018147,169296,170062,1376,1,51539740171
495,0733Nuwayri.NihayatArab,Shamela0010283,169665,170043,5781,1,77309419303
496,0733Nuwayri.NihayatArab,Shamela0010283,170292,171008,5782,1,34359783176
497,0736IbnDawadari.KanzDurar,Sham19Y0018147,170292,171008,1377,1,34359783176
498,0736IbnDawadari.KanzDurar,Sham19Y0018147,170361,171697,1377,1,34359783174
499,0733Nuwayri.NihayatArab,Shamela0010283,170986,171830,5783,1,180388673230
500,0733Nuwayri.NihayatArab,Shamela0010283,172161,173378,5784,1,120259353074
501,0733Nuwayri.NihayatArab,Shamela0010283,173717,175127,5786,1,103079240365
502,0736IbnDawadari.KanzDurar,Sham19Y0018147,173717,175127,1378,1,103079240365
503,0733Nuwayri.NihayatArab,Shamela0010283,175241,176463,5787,1,103079391353
504,0736IbnDawadari.KanzDurar,Sham19Y0018147,175241,176463,1379,1,103079391353
505,0736IbnDawadari.KanzDurar,Sham19Y0018147,175507,176888,1379,1,103079391352
506,0733Nuwayri.NihayatArab,Shamela0010283,176483,177053,5788,1,103079391354
507,0736IbnDawadari.KanzDurar,Sham19Y0018147,177079,178526,1380,1,163208874370
508,0733Nuwayri.NihayatArab,Shamela0010283,177106,177774,5788,1,111669272439
509,0736IbnDawadari.KanzDurar,Sham19Y0018147,177106,177774,1380,1,111669272439
510,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,177639,178088,7862,1,163208874373
511,0733Nuwayri.NihayatArab,Shamela0010283,177752,178889,5789,1,111669204987
512,0736IbnDawadari.KanzDurar,Sham19Y0018147,179120,180232,1381,1,214748517925
513,0733Nuwayri.NihayatArab,Shamela0010283,179161,179539,5789,1,111669204990
514,0736IbnDawadari.KanzDurar,Sham19Y0018147,179652,180058,1381,1,197568556631
515,0733Nuwayri.NihayatArab,Shamela0010283,179652,180058,5790,1,197568556631
516,0733Nuwayri.NihayatArab,Shamela0010283,180273,180778,5779,1,214748517926
517,0733Nuwayri.NihayatArab,Shamela0010283,181083,181279,5780,1,42949735539
518,0845Maqrizi.Muqaffa,Sham19Y0145334,181534,182309,1580,1,197568556632
519,0733Nuwayri.NihayatArab,Shamela0010283,181534,182309,5790,1,197568556632
520,0736IbnDawadari.KanzDurar,Sham19Y0018147,181892,182286,1384,1,103079367542
521,0733Nuwayri.NihayatArab,Shamela0010283,182615,184012,5791,1,25770102783
522,0733Nuwayri.NihayatArab,Shamela0010283,182664,183615,5791,1,25770102784
523,0736IbnDawadari.KanzDurar,Sham19Y0018147,182664,183615,1384,1,25770102784
524,0697IbnWasil.TarikhSalihi,Kraken220308195640,183036,183686,353,1,25770102787
525,0733Nuwayri.NihayatArab,Shamela0010283,183218,183427,5791,1,25770102786
526,0845Maqrizi.Muqaffa,Sham19Y0145334,183218,183427,1581,1,25770102786
527,0733Nuwayri.NihayatArab,Shamela0010283,184141,184493,5792,1,25770102785
528,0736IbnDawadari.KanzDurar,Sham19Y0018147,184544,185233,1385,1,206158459118
529,0733Nuwayri.NihayatArab,Shamela0010283,184544,185233,5792,1,206158459118
530,0733Nuwayri.NihayatArab,Shamela0010283,185053,186405,5793,1,240518200590
531,0736IbnDawadari.KanzDurar,Sham19Y0018147,185053,186405,1386,1,240518200590
532,0630IbnAthirCizzDin.Kamil,JK000911,185075,185422,2597,1,137439088217
533,0421Miskawayh.Tajarib,Shamela0012396,185075,185422,1262,1,137439088217
534,0733Nuwayri.NihayatArab,Shamela0010283,185825,186471,5793,1,240518200592
535,0845Maqrizi.Muqaffa,Sham19Y0145334,185825,186471,2444,1,240518200592
536,0733Nuwayri.NihayatArab,Shamela0010283,185912,186196,5793,1,240518200594
537,0845Maqrizi.Muqaffa,Sham19Y0145334,185912,186196,1582,1,240518200594
538,0733Nuwayri.NihayatArab,Shamela0010283,186497,188058,5795,1,128849200938
539,0736IbnDawadari.KanzDurar,Sham19Y0018147,186497,188058,1387,1,128849200938
540,0733Nuwayri.NihayatArab,Shamela0010283,188249,188859,5796,1,197568509956
541,0736IbnDawadari.KanzDurar,Sham19Y0018147,188284,189391,1388,1,60129803408
542,0310Tabari.Tarikh,Shamela0009783BK1,188707,189186,4835,1,51539959776
543,0421Miskawayh.Tajarib,Shamela0012396,188707,189186,1265,1,51539959776
544,0733Nuwayri.NihayatArab,Shamela0010283,188707,189186,5797,1,51539959776
545,0733Nuwayri.NihayatArab,Shamela0010283,188837,190238,5797,1,197568686568
546,0310Tabari.Tarikh,Shamela0009783BK1,189276,190258,4827,1,197568686570
547,0733Nuwayri.NihayatArab,Shamela0010283,189276,190258,5797,1,197568686570
548,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,189276,190258,7860,1,197568686570
549,0874IbnTaghribirdi.NujumZahira,JK001330,189276,190258,591,1,197568686570
550,0736IbnDawadari.KanzDurar,Sham19Y0018147,189276,190258,1389,1,197568686570
551,0487AbuCubaydBakri.MasalikWaMamalik,Shamela0023849,189276,190258,218,1,197568686570
552,0774IbnKathir.Bidaya,Shamela0004445,189298,189643,5104,1,197568686575
553,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,189298,189643,7860,1,197568686575
554,0733Nuwayri.NihayatArab,Shamela0010283,189298,189643,5797,1,197568686575
555,0310Tabari.Tarikh,Shamela0009783BK1,189298,189643,4827,1,197568686575
556,0874IbnTaghribirdi.NujumZahira,JK001330,189298,189643,591,1,197568686575
557,0736IbnDawadari.KanzDurar,Sham19Y0018147,189298,189643,1389,1,197568686575
558,0487AbuCubaydBakri.MasalikWaMamalik,Shamela0023849,189298,189643,218,1,197568686575
559,0310Tabari.Tarikh,Shamela0009783BK1,189340,190278,4827,1,85899605553
560,0733Nuwayri.NihayatArab,Shamela0010283,189340,190278,5797,1,85899605553
561,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,189340,190278,7860,1,85899605553
562,0736IbnDawadari.KanzDurar,Sham19Y0018147,189340,190278,1389,1,85899605553
563,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,189584,190204,7861,1,197568686577
564,0310Tabari.Tarikh,Shamela0009783BK1,190303,190557,4828,1,301164
565,0736IbnDawadari.KanzDurar,Sham19Y0018147,190319,191415,1389,1,154619187441
566,0310Tabari.Tarikh,Shamela0009783BK1,190341,191033,4828,1,301162
567,0736IbnDawadari.KanzDurar,Sham19Y0018147,190341,191033,1389,1,301162
568,0733Nuwayri.NihayatArab,Shamela0010283,190341,191033,5797,1,301162
569,0310Tabari.Tarikh,Shamela0009783BK1,190394,191013,4828,1,301165
570,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,190394,191013,7861,1,301165
571,0733Nuwayri.NihayatArab,Shamela0010283,191092,191783,5798,1,120259394661
572,0310Tabari.Tarikh,Shamela0009783BK1,191480,192218,4842,1,85899384606
573,0736IbnDawadari.KanzDurar,Sham19Y0018147,191480,192218,1390,1,85899384606
574,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,191570,192037,7859,1,34360003919
575,0630IbnAthirCizzDin.Kamil,JK000911,191570,192037,2607,1,34360003919
576,0654SibtIbnJawzi.MiratZaman,Sham19Y0023644,191570,192037,5671,1,34360003919
577,0421Miskawayh.Tajarib,Shamela0012396,191570,192037,1268,1,34360003919
578,0310Tabari.Tarikh,Shamela0009783BK1,191570,192037,4842,1,34360003919
579,0736IbnDawadari.KanzDurar,Sham19Y0018147,191570,192037,1390,1,34360003919
580,0370CaribQurtubi.SilaTarikhTabari,Shamela0009783BK2,191570,192037,7,1,34360003919
581,0736IbnDawadari.KanzDurar,Sham19Y0018147,192263,192877,1390,1,274878068398
582,0733Nuwayri.NihayatArab,Shamela0010283,192305,193152,5799,1,17179936896
583,0654SibtIbnJawzi.MiratZaman,Sham19Y0023644,192305,193152,5672,1,17179936896
584,0630IbnAthirCizzDin.Kamil,JK000911,192305,193152,2608,1,17179936896
585,0845Maqrizi.Muqaffa,Sham19Y0145334,192368,193181,1343,1,309237770348
586,0736IbnDawadari.KanzDurar,Sham19Y0018147,192855,194136,1391,1,128849059099
587,0733Nuwayri.NihayatArab,Shamela0010283,193227,194198,5800,1,94489310897
588,0630IbnAthirCizzDin.Kamil,JK000911,193769,194026,2608,1,309237770347
589,0733Nuwayri.NihayatArab,Shamela0010283,194223,194405,5800,1,94489310898
590,0736IbnDawadari.KanzDurar,Sham19Y0018147,194571,194958,1392,1,94489529941
591,0733Nuwayri.NihayatArab,Shamela0010283,195054,195217,5803,1,197568547174
592,0733Nuwayri.NihayatArab,Shamela0010283,195352,195629,5803,1,197568547173
593,0733Nuwayri.NihayatArab,Shamela0010283,196923,197164,5807,1,231928360853
594,0733Nuwayri.NihayatArab,Shamela0010283,197494,197756,5809,1,231928360852
595,0733Nuwayri.NihayatArab,Shamela0010283,198077,198671,5810,1,111669312527
596,0736IbnDawadari.KanzDurar,Sham19Y0018147,198077,198671,1395,1,111669312527
597,0736IbnDawadari.KanzDurar,Sham19Y0018147,198099,198971,1395,1,111669312529
598,0733Nuwayri.NihayatArab,Shamela0010283,199564,199907,5816,1,77309548205
599,0733Nuwayri.NihayatArab,Shamela0010283,201676,202060,5821,1,34360011539
600,0733Nuwayri.NihayatArab,Shamela0010283,202201,202611,5822,1,34360011540
601,0736IbnDawadari.KanzDurar,Sham19Y0018147,202501,202778,1396,1,34360011541
602,0733Nuwayri.NihayatArab,Shamela0010283,202699,203531,5825,1,34360011538
603,0733Nuwayri.NihayatArab,Shamela0010283,204006,204665,5827,1,180388942219
604,0733Nuwayri.NihayatArab,Shamela0010283,204685,205122,5828,1,292058096848
605,0748Dhahabi.TarikhIslam,Shamela0035100,206061,206474,5309,1,137439134137
606,0966HusaynDiyarbakri.TarikhKhamis,Masaha001961Vols,206061,206474,235,1,137439134137
607,0885IbnFahd.IthafWura,Masaha004387Vols,206061,206474,528,1,137439134137
608,0832TaqiFasi.ShifaGharam,Shamela0008362BK1,206061,206474,256,1,137439134137
609,0874IbnTaghribirdi.NujumZahira,JK001330,206061,206474,725,1,137439134137
610,0733Nuwayri.NihayatArab,Shamela0010283,207537,207857,5824,1,144354
611,0845Maqrizi.Muqaffa,Sham19Y0145334,209022,210396,1045,1,294270
612,0733Nuwayri.NihayatArab,Shamela0010283,209088,209883,5830,1,294272
613,0845Maqrizi.Muqaffa,Sham19Y0145334,209386,210677,1045,1,294271
614,0736IbnDawadari.KanzDurar,Sham19Y0018147,209560,210219,1416,1,294273
615,0733Nuwayri.NihayatArab,Shamela0010283,209787,209965,5830,1,294275
616,0736IbnDawadari.KanzDurar,Sham19Y0018147,209787,209965,1416,1,294275
617,0845Maqrizi.Muqaffa,Sham19Y0145334,209897,210248,1045,1,294274
618,0571IbnCasakir.TarikhDimashq,JK000916,209897,210248,4649,1,294274
619,0736IbnDawadari.KanzDurar,Sham19Y0018147,209897,210248,1416,1,294274
620,0733Nuwayri.NihayatArab,Shamela0010283,209897,210248,5831,1,294274
621,0733Nuwayri.NihayatArab,Shamela0010283,211293,211974,5832,1,77309596395
622,0733Nuwayri.NihayatArab,Shamela0010283,212412,212567,5833,1,300647775159
623,0736IbnDawadari.KanzDurar,Sham19Y0018147,212412,212567,1422,1,300647775159
624,0736IbnDawadari.KanzDurar,Sham19Y0018147,212593,213739,1422,1,335007833870
625,0733Nuwayri.NihayatArab,Shamela0010283,212615,213291,5833,1,240518389139
626,0733Nuwayri.NihayatArab,Shamela0010283,212615,213291,6415,1,240518389139
627,0736IbnDawadari.KanzDurar,Sham19Y0018147,212615,213291,1422,1,240518389139
628,0733Nuwayri.NihayatArab,Shamela0010283,213269,214509,5834,1,266287999695
629,0736IbnDawadari.KanzDurar,Sham19Y0018147,213718,214490,1423,1,51539799906
630,0733Nuwayri.NihayatArab,Shamela0010283,214554,215225,5834,1,51539799908
631,0736IbnDawadari.KanzDurar,Sham19Y0018147,214554,215225,1423,1,51539799908
632,0733Nuwayri.NihayatArab,Shamela0010283,215203,216416,5835,1,128849244083
633,0733Nuwayri.NihayatArab,Shamela0010283,216023,216396,5835,1,128849244085
634,0736IbnDawadari.KanzDurar,Sham19Y0018147,219459,219933,1423,1,51539799907
635,0736IbnDawadari.KanzDurar,Sham19Y0018147,220065,221426,1424,1,317827640868
636,0733Nuwayri.NihayatArab,Shamela0010283,220513,220877,6415,1,240518389140
