,Text,id,ch_start_tar,ch_end_tar,source_book_ms,book_count,cluster
312,0571IbnCasakir.TarikhDimashq,JK000916,45812,46731,26822,1,68719563841
313,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,Shamela0003118,45812,46731,2326,1,68719563841
314,0748Dhahabi.TadhhibTahdhib,Sham19Y0149213,45812,46731,1371,1,68719563841
315,0762MughultayIbnQilij.IkmalTahdhib,Shamela0036515,45812,46731,2329,1,68719563841
316,0845Maqrizi.NizacWaTakhasum,Shia003725,45812,46731,34,1,68719563841
317,0236AbuCabdAllahZubayri.NasabQuraysh,JK009223,45812,46731,75,1,68719563841
318,0487AbuCubaydBakri.SimtLaaliFiSharhAmali,JK009225,45812,46731,270,1,68719563841
319,0845Maqrizi.NizacWaTakhasum,Shia003725,47245,48895,35,1,171798859450
320,0808IbnKhaldun.Tarikh,Shamela0012320,47906,48402,1197,1,171798859455
321,0845Maqrizi.NizacWaTakhasum,Shia003725,47906,48402,35,1,171798859455
322,0845Maqrizi.NizacWaTakhasum,Shia003725,48935,50525,36,1,112223
323,0845Maqrizi.NizacWaTakhasum,Shia003725,49197,49651,36,1,112229
324,0499IbnSimnani.RawdatQudat,Sham19Y0018608,49197,49651,678,1,112229
325,0310Tabari.Tarikh,Shamela0009783BK1,49213,49665,1397,1,112230
326,0845Maqrizi.NizacWaTakhasum,Shia003725,49213,49665,36,1,112230
327,0499IbnSimnani.RawdatQudat,Sham19Y0018608,49213,49665,678,1,112230
328,0845Maqrizi.NizacWaTakhasum,Shia003725,50682,52287,37,1,17180020618
329,0804IbnMulaqqin.Tawdih,Sham19Y0013252,51549,51793,5498,1,17180020626
330,0923AhmadQastallani.IrshadSari,Shamela0021715,51549,51793,4952,1,17180020626
331,0845Maqrizi.NizacWaTakhasum,Shia003725,51549,51793,37,1,17180020626
332,0855BadrDinCayni.CumdatQari,Shamela0005756,51597,51938,9270,1,295535
333,0256Bukhari.Sahih,JK000110,51597,51938,779,1,295535
334,0831ShamsDinBirmawi.Lamic,Sham19Y0018103,51597,51938,2110,1,295535
335,0923AhmadQastallani.IrshadSari,Shamela0021715,51597,51938,4951,1,295535
336,0923AhmadQastallani.IrshadSari,Shamela0021715,51597,51938,4952,1,295535
337,0786ShamsDinKirmani.Kawakib,Sham19Y0013605,51597,51938,2660,1,295535
338,0911Suyuti.Tawshih,Sham19Y0018176,51597,51938,1158,1,295535
339,0845Maqrizi.NizacWaTakhasum,Shia003725,51597,51938,37,1,295535
340,0926ZakariyyaAnsari.MinhatBari,Sham19Y0018106,51597,51938,2202,1,295535
341,0852IbnHajarCasqalani.FathBari,Shamela0001673,51619,51952,5027,1,17180020633
342,0831ShamsDinBirmawi.Lamic,Sham19Y0018103,51619,51952,2110,1,17180020633
343,0845Maqrizi.NizacWaTakhasum,Shia003725,51619,51952,37,1,17180020633
344,0926ZakariyyaAnsari.MinhatBari,Sham19Y0018106,51619,51952,2202,1,17180020633
345,0275AbuDawudSijistani.Sunan,Shamela0117359,52312,52500,728,1,223338349054
346,0845Maqrizi.NizacWaTakhasum,Shia003725,52312,52500,38,1,223338349054
347,0845Maqrizi.NizacWaTakhasum,Shia003725,52334,53962,38,1,223338349042
348,0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi,Shamela0021743,53240,53425,1032,1,223338349053
349,0845Maqrizi.NizacWaTakhasum,Shia003725,55675,57286,40,1,163208884857
350,0300IbnSulaymanKufi.ManaqibImam,Masaha003296Vols,56115,56560,274,1,8589939714
351,0845Maqrizi.NizacWaTakhasum,Shia003725,56115,56560,40,1,8589939714
352,0871IbnAhmadShamsDinBacuni.JawahirMatalib,Shia003729Vols,56115,56560,284,1,8589939714
353,0885BurhanDinBiqaci.NukatWaFawaid,Kraken22021606123201,56115,56560,545,1,8589939714
354,0571IbnCasakir.TarjamatHusayn,Shia003699,56115,56560,94,1,8589939714
355,0845Maqrizi.NizacWaTakhasum,Shia003725,57488,58845,41,1,111669292930
356,0845Maqrizi.NizacWaTakhasum,Shia003725,59058,59465,42,1,137439185049
357,0750IbnYusufZarandi.NazmDurar,Masaha003104,59058,59465,245,1,137439185049
358,0845Maqrizi.NizacWaTakhasum,Shia003725,59111,60481,42,1,249108256053
359,0845Maqrizi.NizacWaTakhasum,Shia003725,60511,60852,42,1,137439186862
360,0845Maqrizi.NizacWaTakhasum,Shia003725,60830,62336,43,1,137439186858
361,0630IbnAthirCizzDin.Kamil,JK000911,61168,61618,1815,1,42950053493
362,0310Tabari.Tarikh,Shamela0009783BK1,61168,61618,3361,1,42950053493
363,0421Miskawayh.Tajarib,Shamela0012396,61168,61618,756,1,42950053493
364,0733Nuwayri.NihayatArab,Shamela0010283,61168,61618,4886,1,42950053493
365,0774IbnKathir.Bidaya,Shamela0004445,61168,61618,4529,1,42950053493
366,0845Maqrizi.Muqaffa,Sham19Y0145334,61168,61618,1653,1,42950053493
367,0334Azdi.TarikhMawsil,EScr202211221604,61168,61618,181,1,42950053493
368,0334Azdi.TarikhMawsil,EScr202211221604,61168,61618,182,1,42950053493
369,0845Maqrizi.NizacWaTakhasum,Shia003725,61168,61618,43,1,42950053493
370,0276IbnQutaybaDinawari.ImamaWaSiyasa,JK001030,61168,61618,342,1,42950053493
371,0845Maqrizi.Muqaffa,Sham19Y0145334,62130,62356,1658,1,128849367885
372,0279Baladhuri.AnsabAshraf,Shamela0009773,62130,62356,1007,1,128849367885
373,0845Maqrizi.NizacWaTakhasum,Shia003725,62382,62616,43,1,257698286117
374,0845Maqrizi.Muqaffa,Sham19Y0145334,62404,62999,1659,1,120259446913
375,0279Baladhuri.AnsabAshraf,Shamela0009773,62404,62999,1007,1,120259446913
376,0845Maqrizi.NizacWaTakhasum,Shia003725,62404,62999,44,1,120259446913
377,0845Maqrizi.NizacWaTakhasum,Shia003725,62636,64152,44,1,274877922430
378,0279Baladhuri.AnsabAshraf,Shamela0009773,63682,64133,1072,1,77309542540
379,0845Maqrizi.NizacWaTakhasum,Shia003725,63682,64133,44,1,77309542540
380,0845Maqrizi.NizacWaTakhasum,Shia003725,64178,64374,44,1,249108455688
381,0845Maqrizi.NizacWaTakhasum,Shia003725,64352,65843,45,1,249108455686
382,0845Maqrizi.Muqaffa,Sham19Y0145334,65208,65741,1968,1,103079476780
383,0279Baladhuri.AnsabAshraf,Shamela0009773,65208,65741,986,1,103079476780
384,0845Maqrizi.NizacWaTakhasum,Shia003725,65208,65741,45,1,103079476780
385,0279Baladhuri.AnsabAshraf,Shamela0009773,65869,66045,1066,1,155619
386,0845Maqrizi.NizacWaTakhasum,Shia003725,65869,66045,45,1,155619
387,0845Maqrizi.NizacWaTakhasum,Shia003725,66059,67620,46,1,155615
388,0630IbnAthirCizzDin.Kamil,JK000911,66101,66807,1882,1,155617
389,0845Maqrizi.NizacWaTakhasum,Shia003725,66101,66807,46,1,155617
390,0630IbnAthirCizzDin.Kamil,JK000911,66117,66883,1882,1,155620
391,0733Nuwayri.NihayatArab,Shamela0010283,66117,66883,4916,1,155620
392,0733Nuwayri.NihayatArab,Shamela0010283,66226,66991,4916,1,155616
393,0808IbnKhaldun.Tarikh,Shamela0012320,66226,66991,1596,1,155616
394,0845Maqrizi.NizacWaTakhasum,Shia003725,66226,66991,46,1,155616
395,0630IbnAthirCizzDin.Kamil,JK000911,66754,67310,1883,1,155618
396,0845Maqrizi.NizacWaTakhasum,Shia003725,66754,67310,46,1,155618
397,0845Maqrizi.NizacWaTakhasum,Shia003725,67645,67822,46,1,369367302507
398,0845Maqrizi.NizacWaTakhasum,Shia003725,67842,69416,47,1,369367557002
399,0845Maqrizi.Muqaffa,Sham19Y0145334,67985,68203,1675,1,77309682849
400,0845Maqrizi.NizacWaTakhasum,Shia003725,67985,68203,47,1,77309682849
401,0414AbuHayyanTawhidi.Imtac,Shamela0010521,68900,69188,179,1,188978569850
402,0845Maqrizi.NizacWaTakhasum,Shia003725,69442,69614,47,1,343597449167
403,0845Maqrizi.NizacWaTakhasum,Shia003725,69592,71175,48,1,137439304083
404,0630IbnAthirCizzDin.Kamil,JK000911,70076,70457,1935,1,17180126190
405,0630IbnAthirCizzDin.Kamil,JK000911,70076,70457,1936,1,17180126190
406,0310Tabari.Tarikh,Shamela0009783BK1,70076,70457,3541,1,17180126190
407,0421Miskawayh.Tajarib,Shamela0012396,70076,70457,836,1,17180126190
408,0733Nuwayri.NihayatArab,Shamela0010283,70076,70457,5641,1,17180126190
409,0733Nuwayri.NihayatArab,Shamela0010283,70076,70457,5642,1,17180126190
410,0845Maqrizi.NizacWaTakhasum,Shia003725,70076,70457,48,1,17180126190
411,0709IbnTiqtaqa.FakhriFiAdab,Shamela0012400,70076,70457,119,1,17180126190
412,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,70539,70883,7758,1,25770023616
413,0845Maqrizi.NizacWaTakhasum,Shia003725,70539,70883,48,1,25770023616
414,0845Maqrizi.NizacWaTakhasum,Shia003725,71348,72975,49,1,163209034913
415,0845Maqrizi.NizacWaTakhasum,Shia003725,71771,72101,49,1,163209034916
416,0845Maqrizi.NizacWaTakhasum,Shia003725,72054,72373,49,1,51539636726
417,0845Maqrizi.Muqaffa,Sham19Y0145334,72351,72955,1697,1,163209034914
418,0279Baladhuri.AnsabAshraf,Shamela0009773,72351,72955,1057,1,163209034914
419,0845Maqrizi.NizacWaTakhasum,Shia003725,72351,72955,49,1,163209034914
420,0845Maqrizi.NizacWaTakhasum,Shia003725,73001,73175,49,1,163209034919
421,0845Maqrizi.NizacWaTakhasum,Shia003725,73195,74798,50,1,197568774377
422,0845Maqrizi.Muqaffa,Sham19Y0145334,73230,73551,1705,1,25770159799
423,0279Baladhuri.AnsabAshraf,Shamela0009773,73230,73551,1068,1,25770159799
424,0845Maqrizi.NizacWaTakhasum,Shia003725,73230,73551,50,1,25770159799
425,0845Maqrizi.Muqaffa,Sham19Y0145334,73524,74225,1706,1,197568774378
426,0279Baladhuri.AnsabAshraf,Shamela0009773,73524,74225,1069,1,197568774378
427,0845Maqrizi.NizacWaTakhasum,Shia003725,73524,74225,50,1,197568774378
428,0654SibtIbnJawzi.MiratZaman,Sham19Y0023644,73857,74171,4196,1,197568774379
429,0845Maqrizi.Muqaffa,Sham19Y0145334,73857,74171,1706,1,197568774379
430,0279Baladhuri.AnsabAshraf,Shamela0009773,73857,74171,1069,1,197568774379
431,0845Maqrizi.NizacWaTakhasum,Shia003725,73857,74171,50,1,197568774379
432,0845Maqrizi.Muqaffa,Sham19Y0145334,74526,74778,1714,1,163208972750
433,0279Baladhuri.AnsabAshraf,Shamela0009773,74526,74778,1082,1,163208972750
434,0845Maqrizi.NizacWaTakhasum,Shia003725,74824,75056,50,1,163209005838
435,0845Maqrizi.Muqaffa,Sham19Y0145334,74858,75948,1714,1,163208972745
436,0845Maqrizi.NizacWaTakhasum,Shia003725,74858,75948,51,1,163208972745
437,0845Maqrizi.NizacWaTakhasum,Shia003725,75034,76678,51,1,163209005832
438,0279Baladhuri.AnsabAshraf,Shamela0009773,75098,75768,1083,1,163209005834
439,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,Shamela0003118,75832,76131,2504,1,163209005836
440,0656IbnAbiHadid.SharhNahjBalagha,Shia002185Vols,76191,76585,3975,1,34359928583
441,0276IbnQutaybaDinawari.CuyunAkhbar,Shamela0023790,76191,76585,46,1,34359928583
442,0626YaqutHamawi.MucjamUdaba,Shamela0009788,76191,76585,2036,1,34359928583
443,0562IbnHamdun.TadhkiraHamduniyya,Shamela0010646,76191,76585,190,1,34359928583
444,0845Maqrizi.NizacWaTakhasum,Shia003725,76191,76585,51,1,34359928583
445,0421AbuSacdAbi.NathrDurr,Shamela0007853,76191,76585,661,1,34359928583
446,0328IbnCabdRabbih.CiqdFarid,Shamela0023789,76191,76585,255,1,34359928583
447,0328IbnCabdRabbih.CiqdFarid,Shamela0023789,76191,76585,452,1,34359928583
448,0255Jahiz.BayanWaTabyin,Shamela0010614,76191,76585,327,1,34359928583
449,0255Jahiz.BayanWaTabyin,Shamela0010614,76191,76585,484,1,34359928583
450,0845Maqrizi.NizacWaTakhasum,Shia003725,76805,78439,52,1,25769830665
451,0845Maqrizi.Mawaciz,Shamela0011566,77869,78139,1881,1,25769830666
452,0845Maqrizi.NizacWaTakhasum,Shia003725,77869,78139,52,1,25769830666
453,0350MuhammadKindi.WulatMisr,JK010325,77869,78139,118,1,25769830666
454,0845Maqrizi.NizacWaTakhasum,Shia003725,78519,80149,53,1,274878253814
455,0845Maqrizi.ImtacAsmac,Masaha001864Vols,79758,80081,2874,1,68719761645
456,0845Maqrizi.NizacWaTakhasum,Shia003725,79758,80081,53,1,68719761645
457,0845Maqrizi.NizacWaTakhasum,Shia003725,80276,82017,54,1,68719531721
458,0427AbuIshaqThaclabi.KashfWaBayan,Shamela0023578,80312,80649,2945,1,68719531725
459,0845Maqrizi.NizacWaTakhasum,Shia003725,80312,80649,54,1,68719531725
460,0855BadrDinCayni.CumdatQari,Shamela0005756,80406,80831,9938,1,60129694922
461,0804IbnMulaqqin.Tawdih,Sham19Y0013252,80406,80831,6029,1,60129694922
462,0711IbnManzurIfriqi.LisanCarab,Shamela0001687,80406,80831,6994,1,60129694922
463,0458IbnSidaMursi.MuhkamWaMuhit,Shamela0009757,80406,80831,1802,1,60129694922
464,0845Maqrizi.NizacWaTakhasum,Shia003725,80406,80831,54,1,60129694922
465,0845Maqrizi.ImtacAsmac,Masaha001864Vols,81260,81975,2874,1,68719531722
466,0845Maqrizi.NizacWaTakhasum,Shia003725,81260,81975,54,1,68719531722
467,0845Maqrizi.ImtacAsmac,Masaha001864Vols,82058,82432,2874,1,68719761644
468,0845Maqrizi.NizacWaTakhasum,Shia003725,82109,83527,55,1,94489377926
469,0845Maqrizi.ImtacAsmac,Masaha001864Vols,82451,83567,2875,1,94489377927
470,0845Maqrizi.NizacWaTakhasum,Shia003725,82451,83567,55,1,94489377927
471,0845Maqrizi.NizacWaTakhasum,Shia003725,83592,85165,56,1,81950
472,0845Maqrizi.ImtacAsmac,Masaha001864Vols,83607,83933,2875,1,81952
473,0845Maqrizi.NizacWaTakhasum,Shia003725,83607,83933,56,1,81952
474,0845Maqrizi.ImtacAsmac,Masaha001864Vols,83918,85193,2876,1,81951
475,0845Maqrizi.NizacWaTakhasum,Shia003725,83918,85193,56,1,81951
476,0845Maqrizi.NizacWaTakhasum,Shia003725,85212,86929,57,1,120259294935
477,0845Maqrizi.ImtacAsmac,Masaha001864Vols,85239,85506,2876,1,120259294938
478,0845Maqrizi.NizacWaTakhasum,Shia003725,85239,85506,57,1,120259294938
479,0845Maqrizi.ImtacAsmac,Masaha001864Vols,85532,86143,2877,1,25770019282
480,0845Maqrizi.NizacWaTakhasum,Shia003725,85532,86143,57,1,25770019282
481,0845Maqrizi.ImtacAsmac,Masaha001864Vols,86470,86983,2877,1,25770019283
482,0845Maqrizi.NizacWaTakhasum,Shia003725,86470,86983,57,1,25770019283
483,0845Maqrizi.NizacWaTakhasum,Shia003725,87514,88075,58,1,17179971875
484,0380AbuBakrKalabadhi.BahrFawaid,Shamela0013084,87514,88075,110,1,17179971875
485,0845Maqrizi.ImtacAsmac,Masaha001864Vols,87689,88154,2873,1,85899601494
486,0845Maqrizi.NizacWaTakhasum,Shia003725,87689,88154,58,1,85899601494
487,0845Maqrizi.ImtacAsmac,Masaha001864Vols,88453,88896,10,1,17180155272
488,0845Maqrizi.TajridTawhid,Shamela0010045,88453,88896,1,1,17180155272
489,0845Maqrizi.TajridTawhid,Shamela0010045,88921,90480,1,1,34360003519
490,0709IbnAtaAllahSikandari.MiftahFilah,Kraken220414225529,89297,90429,38,1,34360003520
491,0845Maqrizi.TajridTawhid,Shamela0010045,89297,90429,1,1,34360003520
492,0505Ghazali.IhyaCulumDin,JK000001,89332,89994,62,1,34360003525
493,0808MuhammadDamiri.HayatHayawanKubra,Shamela0010664,89332,89994,27,1,34360003525
494,0845Maqrizi.TajridTawhid,Shamela0010045,89332,89994,1,1,34360003525
495,0845Maqrizi.TajridTawhid,Shamela0010045,89761,90114,1,1,34360003523
496,0505Ghazali.IhyaCulumDin,JK000001,89782,90790,62,1,180389016503
497,0505Ghazali.IhyaCulumDin,JK000001,90220,90810,62,1,17180130395
498,0808MuhammadDamiri.HayatHayawanKubra,Shamela0010664,90220,90810,28,1,17180130395
499,0505Ghazali.IhyaCulumDin,JK000001,90459,90948,62,1,17180130398
500,0808MuhammadDamiri.HayatHayawanKubra,Shamela0010664,90459,90948,28,1,17180130398
501,0845Maqrizi.TajridTawhid,Shamela0010045,90459,90948,2,1,17180130398
502,0845Maqrizi.TajridTawhid,Shamela0010045,90973,92309,2,1,68719631090
503,0845Maqrizi.TajridTawhid,Shamela0010045,92288,92747,3,1,25770115399
504,0845Maqrizi.TajridTawhid,Shamela0010045,92772,94120,3,1,25770115398
505,0845Maqrizi.TajridTawhid,Shamela0010045,94098,94619,4,1,146029099226
506,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,94388,94639,38,1,111669193330
507,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,94388,94639,48,1,111669193330
508,0845Maqrizi.TajridTawhid,Shamela0010045,94665,96136,4,1,146029099225
509,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,94687,94864,38,1,111669193328
510,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,94687,94864,48,1,111669193328
511,0845Maqrizi.TajridTawhid,Shamela0010045,95577,95912,4,1,146029099228
512,0845Maqrizi.TajridTawhid,Shamela0010045,95932,96552,5,1,27989
513,0845Maqrizi.TajridTawhid,Shamela0010045,96638,97965,5,1,27987
514,0845Maqrizi.TajridTawhid,Shamela0010045,97943,98305,6,1,240518444474
515,0845Maqrizi.TajridTawhid,Shamela0010045,98331,99910,6,1,240518444468
516,0728IbnTaymiyya.MajmucFatawa,JK000381,99319,99553,7711,1,17180178905
517,0728IbnTaymiyya.RasailWaFatawa,JK006950,99319,99553,2017,1,17180178905
518,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,99484,100114,154,1,257698130919
519,0845Maqrizi.TajridTawhid,Shamela0010045,99952,100223,7,1,171798762408
520,0845Maqrizi.TajridTawhid,Shamela0010045,100249,101897,7,1,85899634069
521,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,100418,101550,155,1,17180141473
522,0845Maqrizi.TajridTawhid,Shamela0010045,100418,101550,7,1,17180141473
523,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,100446,102171,155,1,85899634068
524,0845Maqrizi.TajridTawhid,Shamela0010045,100446,102171,7,1,85899634068
525,0751IbnQayyimJawziyya.AclamMuwaqqicin,Sham19Y0017798,100999,101222,253,1,181108
526,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,100999,101222,155,1,181108
527,0845Maqrizi.TajridTawhid,Shamela0010045,100999,101222,7,1,181108
528,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,101382,102209,273,1,227150
529,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,101382,102209,155,1,227150
530,0845Maqrizi.TajridTawhid,Shamela0010045,101916,102190,8,1,85899634073
531,0845Maqrizi.TajridTawhid,Shamela0010045,102229,103886,8,1,128849096331
532,0751IbnQayyimJawziyya.ZadMacad,Shamela0021713,102353,102672,511,1,103079506975
533,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,102353,102672,155,1,103079506975
534,0845Maqrizi.TajridTawhid,Shamela0010045,102379,103342,8,1,128849096333
535,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,102633,103843,156,1,128849096332
536,0845Maqrizi.TajridTawhid,Shamela0010045,102633,103843,8,1,128849096332
537,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,103477,103824,156,1,94489595748
538,0845Maqrizi.TajridTawhid,Shamela0010045,103477,103824,8,1,94489595748
539,0845Maqrizi.TajridTawhid,Shamela0010045,103906,104123,9,1,51539950002
540,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,104148,104853,150,1,42950030932
541,0845Maqrizi.TajridTawhid,Shamela0010045,104148,104853,9,1,42950030932
542,0845Maqrizi.TajridTawhid,Shamela0010045,104169,105696,9,1,42950030931
543,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,104789,105971,151,1,206158655415
544,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,104878,105528,151,1,42950030933
545,0845Maqrizi.TajridTawhid,Shamela0010045,104878,105528,9,1,42950030933
546,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,105715,106225,151,1,146029033271
547,0845Maqrizi.TajridTawhid,Shamela0010045,105715,106225,10,1,146029033271
548,0845Maqrizi.TajridTawhid,Shamela0010045,106251,107924,10,1,180388950127
549,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,106273,106737,152,1,111669390377
550,0845Maqrizi.TajridTawhid,Shamela0010045,106273,106737,10,1,111669390377
551,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,106874,107784,157,1,49589
552,0845Maqrizi.TajridTawhid,Shamela0010045,106917,107271,10,1,128849085374
553,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,107203,108171,157,1,49582
554,0748Dhahabi.Carsh,Shamela0007350,107903,108307,41,1,42949914043
555,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,107903,108307,158,1,42949914043
556,0845Maqrizi.TajridTawhid,Shamela0010045,107903,108307,11,1,42949914043
557,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,108332,109642,158,1,85899678998
558,0845Maqrizi.TajridTawhid,Shamela0010045,108332,109642,11,1,85899678998
559,0845Maqrizi.TajridTawhid,Shamela0010045,108375,109991,11,1,111669264044
560,0748Dhahabi.Carsh,Shamela0007350,108424,108789,41,1,42949914045
561,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,108566,108976,158,1,85899679002
562,0845Maqrizi.TajridTawhid,Shamela0010045,108566,108976,11,1,85899679002
563,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,109276,109623,158,1,85899361332
564,0845Maqrizi.TajridTawhid,Shamela0010045,109276,109623,11,1,85899361332
565,0845Maqrizi.TajridTawhid,Shamela0010045,110011,110264,12,1,111669264049
566,0845Maqrizi.TajridTawhid,Shamela0010045,110290,111825,12,1,283467995825
567,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,110369,110799,159,1,51539920290
568,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,111351,112042,160,1,201857
569,0845Maqrizi.TajridTawhid,Shamela0010045,111351,112042,12,1,201857
570,0845Maqrizi.TajridTawhid,Shamela0010045,111804,112061,13,1,60129885322
571,0845Maqrizi.TajridTawhid,Shamela0010045,112086,113861,13,1,60129839462
572,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,112107,112689,160,1,201856
573,0845Maqrizi.TajridTawhid,Shamela0010045,112107,112689,13,1,201856
574,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,112664,113012,161,1,60129839467
575,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,113159,114092,162,1,60129839463
576,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,113252,113798,162,1,236405
577,0845Maqrizi.TajridTawhid,Shamela0010045,113252,113798,13,1,236405
578,0845Maqrizi.ImtacAsmac,Masaha001864Vols,113548,113948,953,1,60129839468
579,0845Maqrizi.TajridTawhid,Shamela0010045,113548,113948,13,1,60129839468
580,0845Maqrizi.TajridTawhid,Shamela0010045,113840,114119,14,1,60129839469
581,0845Maqrizi.TajridTawhid,Shamela0010045,114144,115831,14,1,8590033928
582,0751IbnQayyimJawziyya.DaWaDawa,ShamAY0038516,114391,115192,164,1,8590033929
583,0845Maqrizi.TajridTawhid,Shamela0010045,114391,115192,14,1,8590033929
584,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,115224,115729,49,1,8590033930
585,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,115224,115729,59,1,8590033930
586,0845Maqrizi.TajridTawhid,Shamela0010045,115224,115729,14,1,8590033930
587,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,115678,115992,50,1,8590033931
588,0845Maqrizi.TajridTawhid,Shamela0010045,115678,115992,15,1,8590033931
589,0845Maqrizi.TajridTawhid,Shamela0010045,116016,117674,15,1,231928239173
590,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,116038,116537,50,1,120259091191
591,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,116038,116537,60,1,120259091191
592,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,116797,117871,51,1,197568627867
593,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,116797,117871,61,1,197568627867
594,0845Maqrizi.TajridTawhid,Shamela0010045,116797,117871,15,1,197568627867
595,0817MajdDinFiruzabadi.BasairDhawiTamyiz,Shamela0009856,116819,117182,789,1,154619189066
596,0728IbnTaymiyya.MajmucFatawa,JK000381,116819,117182,4857,1,154619189066
597,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,116819,117182,175,1,154619189066
598,0785IbnMuhammadShamsDinManbiji.TasliyatAhlMasaib,Shamela0021502,116819,117182,119,1,154619189066
599,0751IbnQayyimJawziyya.Fawaid,JK000060,116819,117182,133,1,154619189066
600,0845Maqrizi.TajridTawhid,Shamela0010045,116819,117182,15,1,154619189066
601,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,117694,117891,51,1,197568627869
602,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,117694,117891,61,1,197568627869
603,0845Maqrizi.TajridTawhid,Shamela0010045,117694,117891,16,1,197568627869
604,0845Maqrizi.TajridTawhid,Shamela0010045,117917,119610,16,1,240518445935
605,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,117979,118997,52,1,120259188619
606,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,117979,118997,62,1,120259188619
607,0845Maqrizi.TajridTawhid,Shamela0010045,117979,118997,16,1,120259188619
608,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,119152,119567,53,1,120259109148
609,0845Maqrizi.TajridTawhid,Shamela0010045,119152,119567,16,1,120259109148
610,0845Maqrizi.TajridTawhid,Shamela0010045,119785,121475,17,1,321272
611,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,120108,121311,54,1,321273
612,0845Maqrizi.TajridTawhid,Shamela0010045,120108,121311,17,1,321273
613,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,120124,120924,64,1,51539929532
614,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,120981,121512,55,1,166833
615,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,120981,121512,65,1,166833
616,0845Maqrizi.TajridTawhid,Shamela0010045,120981,121512,17,1,166833
617,0845Maqrizi.TajridTawhid,Shamela0010045,121590,123526,18,1,171798842810
618,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,121645,122640,65,1,8590316261
619,0845Maqrizi.TajridTawhid,Shamela0010045,121645,122640,18,1,8590316261
620,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,121665,123016,55,1,166832
621,0845Maqrizi.TajridTawhid,Shamela0010045,121665,123016,18,1,166832
622,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,122658,123613,66,1,171798842813
623,0845Maqrizi.TajridTawhid,Shamela0010045,122658,123613,18,1,171798842813
624,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,123030,123595,56,1,8590109678
625,0845Maqrizi.TajridTawhid,Shamela0010045,123030,123595,18,1,8590109678
626,0845Maqrizi.TajridTawhid,Shamela0010045,123639,125384,19,1,111669209246
