Cluster,Ms_count,Book_count,diff
103079225949,10,10,0
95430,34,25,9
192529,21,19,2
25770234096,12,12,0
17180030724,13,9,4
264511,8,6,2
264512,10,9,1
34359820998,8,7,1
8590195068,8,8,0
42950102254,9,8,1
407777,23,19,4
42950026358,8,8,0
17179993370,8,8,0
192719,18,11,7
42949692591,17,11,6
8589988922,29,28,1
17180151932,12,10,2
42950010217,8,8,0
111669238058,9,9,0
34359849281,13,8,5
42950020624,11,10,1
8589991168,8,5,3
8590147813,38,23,15
8589991170,8,6,2
162228,68,59,9
103079334345,8,7,1
25770164280,8,7,1
133951,27,25,2
17180130719,12,12,0
42949680317,9,9,0
51539906258,8,8,0
187025,48,26,22
17180259238,13,13,0
8589953325,55,43,12
8590216115,9,9,0
17180216378,9,7,2
268045,11,11,0
17179954067,15,4,11
146029048553,8,7,1
42949851501,14,14,0
94489379661,10,7,3
17180065257,13,9,4
60129749398,8,8,0
68719874388,9,9,0
8590236324,8,8,0
5671,11,11,0
8590241905,15,15,0
8590241897,33,30,3
226099,25,25,0
30466,17,14,3
42950067420,8,8,0
279604,68,62,6
34359754679,19,15,4
412094,8,6,2
25770059867,8,7,1
25770110814,11,11,0
34360105346,9,9,0
8589940900,14,13,1
17179983067,13,12,1
103079394537,10,8,2
98983,18,16,2
34359953298,8,8,0
25770057433,15,13,2
47905,21,20,1
94489286876,12,12,0
84673,41,25,16
8590200082,15,12,3
8590200075,20,14,6
25770140136,11,9,2
77309419852,8,6,2
77309821955,8,6,2
8590073298,8,7,1
8589954966,14,11,3
279086,17,14,3
17179975599,19,14,5
34359939711,10,10,0
25770049260,22,21,1
160340,15,15,0
42949856970,24,12,12
42949911951,16,11,5
42949911952,14,10,4
42949911948,11,9,2
398135,11,9,2
325142,9,8,1
34359828295,12,12,0
313498,20,16,4
313510,9,7,2
313503,15,12,3
94489507576,8,6,2
17179907672,8,7,1
402553,11,10,1
17179907671,11,11,0
163791,41,27,14
25769853230,9,9,0
17179960555,10,9,1
382915,8,7,1
17179960568,12,12,0
42950045923,13,11,2
8590018556,38,20,18
398143,11,10,1
60129785702,21,17,4
111669593195,8,8,0
60129884013,9,9,0
68719751803,8,7,1
8590262912,22,15,7
8590214734,13,9,4
8590080341,18,14,4
8589968094,25,16,9
8590267603,21,18,3
25770041460,14,13,1
85899632733,8,7,1
85899594125,8,8,0
60129837015,10,8,2
60129837018,8,8,0
34359914841,9,9,0
8590120236,24,19,5
34359826241,17,17,0
34360063161,18,17,1
34360063160,20,19,1
25770130034,10,9,1
8590152147,14,11,3
8590291096,10,8,2
8590291087,8,6,2
17179938846,9,9,0
22520,16,12,4
25769807387,23,17,6
77309742046,15,14,1
8590263168,8,7,1
17180239462,39,30,9
48456,27,19,8
77309431637,13,12,1
77309822837,12,12,0
25770003398,17,17,0
25770003399,21,21,0
5504,78,61,17
70659,14,14,0
17180038302,18,13,5
135009,21,17,4
102632,24,14,10
173738,21,11,10
17179946054,34,27,7
17179977184,65,28,37
8589958662,10,10,0
269255,15,13,2
94489427593,10,9,1
25770091345,20,13,7
8590027193,12,11,1
8590103332,15,11,4
8590211202,71,36,35
42949884709,10,10,0
181076,9,9,0
8590242598,17,17,0
94489512448,12,11,1
25769881324,8,8,0
105064,35,33,2
17180075633,22,22,0
8590074419,22,20,2
16342,19,19,0
25769993787,9,8,1
147305,24,24,0
16344,23,23,0
94489326451,8,5,3
111669323079,9,9,0
385500,31,21,10
42950092234,19,18,1
398842,8,8,0
8590241081,17,16,1
21064,29,27,2
77309704760,12,12,0
162113,14,14,0
25769979180,10,9,1
150415,16,15,1
17180112961,13,13,0
34359772154,17,11,6
17180050213,9,7,2
8590317120,10,7,3
25770105942,14,9,5
42950080452,10,10,0
38179,16,13,3
85502,16,13,3
42949798048,8,7,1
56742,49,31,18
17180279054,10,10,0
103079375646,12,11,1
8590134669,38,33,5
25769980615,13,12,1
293198,8,8,0
332132,33,32,1
25769814550,11,7,4
25769897233,9,8,1
34359831522,19,18,1
137439226201,10,10,0
8590349610,11,10,1
68719594119,9,9,0
115128,8,6,2
8590020090,18,18,0
68719516769,8,8,0
25769885411,12,12,0
25769885410,23,23,0
77309687574,9,9,0
120259204482,9,9,0
154618853268,8,7,1
60129678206,16,14,2
82181,9,9,0
103079306484,9,9,0
25770046943,8,8,0
8590075830,9,8,1
77309624270,8,7,1
17180192283,9,9,0
17180192280,11,11,0
305577,56,36,20
25770113122,8,8,0
305583,10,7,3
34360097192,21,18,3
54042,77,63,14
34359846169,8,7,1
42949923200,10,9,1
17180207331,8,8,0
22054,38,31,7
163209017194,8,7,1
34359913645,9,7,2
25769856952,9,8,1
51539935064,9,9,0
8590146557,10,10,0
25770005769,19,19,0
8590156702,25,21,4
8590032036,11,11,0
17180098321,11,8,3
95237,38,35,3
25770039567,13,11,2
25770008415,9,8,1
113831,30,25,5
8590231092,11,11,0
8590068222,10,9,1
42949983665,8,8,0
188762,10,10,0
371094,72,51,21
34359795430,14,13,1
42949681700,10,8,2
8590258600,10,10,0
135002,67,31,36
51539987935,9,9,0
8590294341,14,12,2
8590258604,11,9,2
17180264714,8,8,0
8590045937,12,12,0
51539806218,16,5,11
8590260722,10,9,1
141980,42,38,4
8589978231,22,22,0
17179911185,15,15,0
17180015838,28,27,1
17180015837,8,8,0
414022,19,18,1
51539974627,9,9,0
197961,41,30,11
47581,40,24,16
8590211799,22,19,3
298779,13,12,1
34359787384,9,9,0
8590038511,30,29,1
8590081904,13,13,0
17180218703,8,8,0
42949926186,10,8,2
42949942238,9,8,1
25770103041,14,8,6
25770103044,9,8,1
25770103042,9,9,0
31126,12,11,1
8590092088,52,36,16
51539906041,8,8,0
94489353492,13,10,3
17179904168,25,17,8
17180067583,19,14,5
8589991983,28,27,1
8590189520,8,8,0
8590099255,14,10,4
34359868136,12,7,5
34360027981,14,13,1
51539657127,16,16,0
300554,38,21,17
42949961371,20,17,3
277359,26,21,5
17179971016,13,10,3
17179954992,17,16,1
34359925153,31,16,15
8590181167,10,9,1
42949754529,9,9,0
8590191365,24,20,4
25770076858,8,8,0
77309647380,8,6,2
34360005244,13,11,2
380955,8,7,1
169050,17,17,0
18353,37,35,2
18352,37,35,2
8590009861,10,9,1
352912,8,8,0
140162,97,70,27
34359757733,11,8,3
360288,10,9,1
8590126712,12,10,2
89585,10,10,0
151916,22,19,3
17180241028,11,6,5
17180076807,11,11,0
17180076811,8,8,0
234017,14,12,2
17179874270,14,14,0
25770077953,15,14,1
8589950694,8,8,0
375229,29,16,13
77309675312,8,8,0
8589950692,10,10,0
8589950680,11,10,1
420813,22,22,0
111481,17,11,6
356734,13,13,0
77309753940,11,10,1
92804,29,27,2
68719558524,8,8,0
68719558518,10,10,0
128849072728,9,7,2
8590148122,8,8,0
284043,42,37,5
8590262694,15,14,1
42950034492,12,12,0
8590129953,18,16,2
68934,49,46,3
25770176932,14,14,0
34360011718,9,8,1
17179875118,10,10,0
17180212795,13,11,2
316925,55,20,35
65089,23,21,2
215146,10,8,2
8590177362,9,9,0
168528,16,12,4
17180014029,10,10,0
8590180236,25,23,2
25769918790,11,11,0
153602,102,67,35
8590177781,11,11,0
51539863669,11,10,1
60129556110,10,9,1
8589980226,12,12,0
106353,25,19,6
77309529037,8,8,0
34359812167,8,8,0
60129615647,8,8,0
34360123880,12,11,1
34360123878,10,10,0
8590105144,11,9,2
48552,60,24,36
25770238757,12,12,0
8589995350,11,11,0
8589995345,24,18,6
51539608823,17,17,0
25769945018,25,21,4
17179911465,17,17,0
17415,9,9,0
8589935712,12,11,1
8590028645,12,12,0
68719709516,8,4,4
34359959631,13,13,0
341126,8,8,0
34359934951,12,9,3
34360047584,9,7,2
1,19,17,2
262391,18,18,0
51539800631,12,11,1
17180173814,9,8,1
369922,12,12,0
8590264957,15,14,1
42949742655,9,8,1
42949742661,8,7,1
85899396676,13,13,0
77309750851,9,9,0
25769905459,9,9,0
25770066214,15,15,0
8590127064,8,8,0
51539649826,8,8,0
8590139038,8,6,2
17179928839,20,15,5
42949688524,13,12,1
51539710835,12,11,1
8590030619,11,10,1
34360144827,11,9,2
34359793235,8,6,2
8590265819,8,8,0
60624,8,8,0
171799053928,10,10,0
17180025108,17,16,1
17179946788,11,11,0
175476,40,11,29
25769934618,34,18,16
144105,9,9,0
34360143201,8,8,0
17180096410,14,12,2
91594,10,9,1
8590111758,11,9,2
8590024689,25,23,2
51539916573,9,9,0
51539916574,8,8,0
8589963673,35,25,10
20204,8,7,1
51539971350,12,10,2
8590192024,15,14,1
8590192025,18,18,0
219199,75,58,17
85899451374,10,10,0
121376,10,7,3
17180011623,37,29,8
60129593607,8,8,0
252659,17,16,1
8590124151,29,24,5
8590200035,10,10,0
34360022298,11,9,2
422945,11,10,1
17180013977,12,11,1
17180013981,9,8,1
8590047289,9,8,1
17180034706,9,9,0
251867,14,13,1
34359867797,21,21,0
25769873079,23,19,4
8590044349,30,26,4
8590117749,9,9,0
68719507601,9,9,0
17180262312,15,15,0
7306,33,28,5
7313,13,13,0
17180227228,12,12,0
8141,16,14,2
45558,9,9,0
25769837184,18,16,2
17180200588,34,23,11
34359834387,15,15,0
34359834384,8,8,0
27557,10,10,0
15907,9,9,0
17180089078,14,12,2
17180168792,9,7,2
386501,19,14,5
179367,11,6,5
8590069103,18,18,0
17180200191,14,13,1
282848,18,17,1
8590089175,13,12,1
8590102659,30,18,12
62603,44,34,10
25769813415,13,13,0
42949814083,8,8,0
8590039570,9,9,0
185577,10,6,4
17180218130,26,15,11
8590148108,9,9,0
207045,24,19,5
34360157020,8,8,0
25770218860,8,8,0
181169,14,9,5
68719508969,15,14,1
8590344796,10,10,0
17180015499,9,9,0
51539921222,17,15,2
227701,14,13,1
67536,21,21,0
25770121768,20,18,2
171689,13,13,0
229988,34,29,5
111814,87,60,27
8590145188,102,29,73
317468,13,12,1
8590045050,88,61,27
101424,9,6,3
25769900206,12,12,0
8590118878,10,10,0
34360150115,21,15,6
25770247911,12,11,1
17179930591,23,21,2
59215,19,18,1
34360058445,10,8,2
8590302038,20,15,5
397400,111,36,75
8590338546,105,44,61
8590322219,10,9,1
17180150282,8,8,0
8590011449,8,7,1
280029,16,12,4
105529,21,19,2
17180001552,14,14,0
8590347105,10,10,0
8590075758,10,10,0
98666,28,27,1
13166,22,21,1
13169,27,25,2
25769948752,17,16,1
85899618541,9,9,0
373004,28,17,11
8590304657,10,10,0
38149,90,77,13
96540,20,20,0
222409,10,10,0
17179996655,19,18,1
44276,149,44,105
216750,56,44,12
183377,35,29,6
34359947350,10,10,0
176522,37,18,19
25769971196,11,10,1
98327,10,10,0
8590295562,10,10,0
85899408444,13,13,0
34360133518,9,7,2
2471,22,20,2
42949977207,8,8,0
77309831953,9,9,0
8590201925,11,8,3
34360051758,12,10,2
51539860954,9,9,0
300731,43,34,9
25770220464,10,8,2
87058,8,7,1
4544,62,48,14
205358,8,8,0
94038,13,10,3
25770102126,22,14,8
25770102118,18,13,5
34359924007,16,12,4
25770102129,16,12,4
77309432127,12,9,3
8590350282,21,15,6
8590249456,13,8,5
369862,8,8,0
87703,10,9,1
8589948910,18,18,0
39616,76,28,48
8590039419,58,48,10
125233,13,10,3
8590182596,16,14,2
51539851657,12,12,0
25769885841,9,5,4
97818,55,40,15
17180123052,13,8,5
8589988875,8,7,1
8590356152,11,11,0
350592,8,8,0
17179881982,32,24,8
35961,17,11,6
34359743013,9,9,0
85899630205,14,13,1
68719561810,8,8,0
85899630210,14,12,2
8590192926,10,9,1
25770192873,12,12,0
8590093669,15,14,1
8590072454,30,19,11
198424,43,40,3
8590120463,9,9,0
413970,14,13,1
60129686680,22,17,5
110407,42,34,8
96443,9,9,0
25769820109,8,8,0
17180153555,30,28,2
225991,11,11,0
42949837061,10,10,0
8590003807,11,11,0
31415,24,16,8
176606,11,11,0
19799,11,10,1
245323,23,19,4
42665,9,8,1
8589967743,12,11,1
34359790397,14,13,1
25770118593,9,9,0
128849097298,10,10,0
68719619420,8,7,1
8590205616,8,8,0
51539742610,8,7,1
247927,95,3,92
8590334036,32,19,13
137160,121,81,40
125550,18,15,3
17179876665,14,13,1
17179876680,8,8,0
184262,11,8,3
8590207019,17,17,0
42950019502,33,27,6
77309567749,12,12,0
94489522528,9,9,0
45018,11,10,1
17180172196,12,12,0
44711,8,8,0
42420,79,51,28
98261,11,9,2
8590235257,44,38,6
121525,345,105,240
8590047091,8,8,0
8590107525,9,8,1
8590107530,8,7,1
17180134720,9,9,0
8590073355,20,18,2
17180209682,10,10,0
8590061808,28,22,6
34359795899,39,33,6
8590061460,47,39,8
8590018606,10,10,0
25770052967,13,11,2
166395,9,8,1
401966,63,35,28
203498,12,12,0
25770185148,15,15,0
47024,11,11,0
51539658076,10,8,2
82819,51,41,10
370755,39,37,2
353323,15,14,1
146583,8,8,0
68719611247,13,11,2
17179893759,12,12,0
8590357070,12,12,0
34360052270,12,10,2
398373,11,11,0
34359985726,18,10,8
17180255100,10,10,0
17180255101,11,11,0
8590095143,16,14,2
51539619409,12,12,0
68719616187,8,8,0
8590172572,20,20,0
41181,68,60,8
34359965833,9,9,0
166761,13,13,0
17179915315,12,12,0
42950000822,8,8,0
8590084581,10,10,0
148420,11,9,2
8590370411,8,8,0
17180088723,15,9,6
151412,12,10,2
8590042361,9,7,2
25770197733,11,10,1
8590237935,13,11,2
8590159440,9,5,4
17179963778,15,12,3
256262,9,9,0
34359884476,25,22,3
17180219963,8,8,0
60129595970,16,14,2
104945,21,18,3
60129595967,10,4,6
17179931962,8,8,0
297894,59,48,11
264869,10,10,0
42949845868,13,12,1
34360107596,17,16,1
111669515853,8,8,0
117919,16,11,5
8590375062,31,29,2
122685,193,132,61
239469,140,89,51
165320,89,62,27
85899363609,13,12,1
181270,36,31,5
8590162168,38,18,20
34359768693,16,16,0
392164,35,31,4
17180040910,8,8,0
313835,17,15,2
42949796897,10,10,0
17180198759,8,7,1
17179951144,9,9,0
17180146708,10,8,2
34360015174,9,6,3
334226,21,15,6
141562,9,9,0
17180049846,16,15,1
58755,13,12,1
17179872938,9,9,0
42949937088,8,7,1
8590339980,30,22,8
8590015043,10,9,1
25770022568,10,8,2
220237,71,31,40
51539907005,12,9,3
8590165580,14,14,0
8590165582,14,14,0
25769838309,16,13,3
280631,29,25,4
8590008156,13,12,1
8589983664,12,12,0
323562,52,21,31
25769888891,10,10,0
417720,9,9,0
25770197398,10,9,1
25770197393,15,11,4
8590177430,25,24,1
17180250471,53,42,11
242201,10,9,1
8590137523,8,8,0
34360147363,9,9,0
231378,8,7,1
85899502473,11,9,2
17180073667,14,14,0
265203,8,6,2
42949728782,8,8,0
242284,18,17,1
17180188022,8,7,1
17180196467,17,14,3
332453,10,7,3
25769848207,10,9,1
60129947370,9,6,3
42949961113,10,8,2
8590100531,10,9,1
370400,55,29,26
83877,84,25,59
34359755327,20,19,1
25769995817,10,10,0
25769813077,10,9,1
8590227310,21,17,4
51539841767,10,10,0
244501,65,20,45
17180186943,14,14,0
8590225501,26,17,9
8589943524,16,16,0
8590012296,47,42,5
245512,9,8,1
51539963141,13,11,2
84875,13,11,2
84873,47,25,22
84874,29,19,10
25769986901,10,9,1
34359803064,9,7,2
25769917022,43,36,7
17180100891,9,9,0
322873,33,21,12
25769961402,14,13,1
8590254687,9,9,0
164867,11,11,0
123575,24,20,4
288667,8,8,0
8590287735,10,10,0
17180159129,14,13,1
8590089009,33,26,7
395109,31,31,0
17180159134,8,8,0
112290,34,31,3
17180171537,15,14,1
34359926708,8,8,0
31692,19,13,6
8590141734,8,8,0
25770011643,23,19,4
8590361740,12,8,4
25770011645,16,15,1
18245,35,16,19
68719823999,8,6,2
42949981135,11,9,2
17179892386,10,10,0
25770068940,20,19,1
134559,9,9,0
34359992941,8,7,1
25769865242,10,7,3
130532,66,45,21
94489501978,9,9,0
98171,30,21,9
8590152031,18,16,2
17180117103,9,5,4
8590090246,11,11,0
558,19,18,1
25770201561,23,12,11
194528,14,13,1
194529,17,16,1
8590190220,46,22,24
51539852011,10,10,0
8590215219,9,9,0
8590215217,10,10,0
34359955386,9,9,0
25769907190,8,7,1
8590288980,48,43,5
16668,19,17,2
60129629277,13,13,0
17180193666,11,8,3
42950074062,13,12,1
112141,126,46,80
25769940157,17,15,2
59439,44,33,11
288511,53,44,9
25770117289,14,11,3
17180180248,8,7,1
94489722940,9,8,1
8590144532,33,30,3
8590309538,19,16,3
42949906520,12,11,1
143857,16,15,1
96281,16,16,0
42949677016,8,6,2
42949677013,11,10,1
8590036711,15,10,5
61907,12,8,4
25770203344,11,9,2
42950079006,8,8,0
17180205693,21,21,0
60129943930,8,7,1
17180296554,31,18,13
85899666329,16,14,2
8590305984,13,13,0
17179942195,11,10,1
105143,11,11,0
411338,10,9,1
60129654282,8,8,0
25769932256,13,12,1
25769894276,15,14,1
34359835138,25,23,2
8590210502,15,14,1
8590210499,8,7,1
8590067731,8,8,0
51539913140,8,8,0
8590325597,11,11,0
25770242082,9,7,2
151223,41,34,7
35434,14,13,1
8590311445,19,15,4
8590013505,101,7,94
77309715318,11,7,4
42949704809,12,9,3
34359895744,10,10,0
183643,44,4,40
25770192680,8,7,1
51539901369,13,11,2
30508,10,10,0
30509,11,11,0
34359806643,8,6,2
8590139494,56,38,18
8590043737,9,9,0
168529,8,8,0
17180057813,8,8,0
25769936052,8,6,2
25769936047,8,6,2
42949801502,11,7,4
31419,40,20,20
60129546595,9,9,0
8590277898,32,19,13
42949834786,14,13,1
34359887136,10,10,0
34359887141,16,12,4
60129584839,9,9,0
8590021405,11,10,1
111669320741,8,6,2
17180179583,11,10,1
193106,34,25,9
79193,76,65,11
34359785717,11,10,1
34360136484,22,19,3
322568,14,12,2
25769806853,8,8,0
25769804684,9,9,0
8589943898,28,22,6
16482,21,18,3
378847,30,27,3
8590293103,11,2,9
51539787752,13,4,9
121039,65,48,17
85899584583,9,9,0
34359895130,18,12,6
380016,12,12,0
30572,12,8,4
410274,17,12,5
417943,38,35,3
350587,20,19,1
373701,15,12,3
78190,11,11,0
64975,16,14,2
183052,37,31,6
282539,61,55,6
331563,8,8,0
8590270779,16,14,2
111669228799,8,8,0
366297,19,15,4
34359988896,21,20,1
280927,22,18,4
198955,29,21,8
17180156909,15,14,1
14960,71,61,10
8593,8,7,1
242323,9,8,1
378500,28,24,4
8590148459,16,11,5
42949722399,8,7,1
8590365458,24,20,4
51539817994,16,9,7
8590053303,10,10,0
142879,8,8,0
60129937549,13,13,0
139846,8,8,0
62818,15,15,0
8589956854,26,25,1
60129615137,12,12,0
8589956858,23,19,4
25769873855,11,11,0
8590248365,23,20,3
25769863568,10,9,1
17179946852,9,8,1
85899777854,8,8,0
8590262185,50,46,4
17180272528,8,7,1
51540017310,8,7,1
25770059804,13,7,6
141774,11,9,2
8590136727,10,7,3
8589975504,30,3,27
51539987768,8,7,1
25770096772,8,5,3
17179998900,20,18,2
8590076093,24,14,10
68719832522,8,8,0
137439203831,11,11,0
17179966560,21,16,5
209978,54,24,30
8590335059,9,9,0
299734,12,10,2
8590040017,27,21,6
334036,46,26,20
13720,14,13,1
34359780512,8,8,0
337254,14,13,1
296403,22,16,6
8590256376,10,10,0
17179918909,12,11,1
17179908610,8,8,0
147123,59,49,10
17180080932,23,19,4
60129818993,10,9,1
60129818999,17,14,3
393552,47,41,6
392567,87,67,20
8590307229,12,11,1
42949673307,22,20,2
17180225143,8,6,2
17179901974,28,25,3
395025,12,10,2
51539842681,9,9,0
17179884442,12,11,1
42949710073,13,13,0
8590067101,36,21,15
17180105488,12,9,3
400084,50,42,8
68719546905,8,8,0
17180062033,11,11,0
42949828604,14,13,1
25769891391,14,13,1
85899579491,10,8,2
128849405239,8,8,0
68719603075,10,8,2
8304,56,28,28
34881,33,27,6
3459,171,117,54
17180008223,18,18,0
229064,26,23,3
34359977750,9,7,2
68719528036,8,6,2
8590008546,10,10,0
34359796074,14,13,1
8590155771,8,7,1
8590083003,26,20,6
25770014387,11,11,0
380848,142,95,47
34360108313,12,12,0
85899421761,8,8,0
17180251948,15,12,3
68719645785,8,8,0
17180101691,27,25,2
162474,107,65,42
68719742632,10,10,0
25769821920,12,7,5
10539,30,30,0
17180123209,10,10,0
17180228716,10,9,1
34359749584,10,10,0
51539986077,8,8,0
308207,36,36,0
34359850504,8,8,0
75187,35,30,5
34360056814,22,22,0
25770054980,10,10,0
17180020141,8,8,0
8590074116,16,16,0
77309832270,11,11,0
51539918513,15,13,2
17180220418,35,31,4
17180043199,9,9,0
17180155535,8,8,0
17180043198,9,9,0
25770087581,10,7,3
8590235937,50,37,13
8590058395,12,11,1
8590058399,12,8,4
34360021859,9,4,5
181772,44,24,20
8590284508,12,6,6
42949722555,11,10,1
51539760073,9,7,2
358464,12,12,0
71008,12,12,0
34359749205,14,11,3
68719835731,9,9,0
146619,61,39,22
51539814694,12,11,1
42949813250,12,12,0
25770018079,9,8,1
321432,18,14,4
8590021290,31,19,12
25770128209,13,12,1
60129827866,11,11,0
77309696765,10,10,0
17180224599,8,7,1
8590023902,19,17,2
267281,16,12,4
137439182220,8,8,0
353541,13,11,2
51539900249,10,10,0
8589964531,33,10,23
248695,31,5,26
125213,22,18,4
8589950051,13,13,0
398350,47,31,16
275085,42,16,26
42950113944,10,9,1
8590239884,12,9,3
8590189827,21,12,9
302252,18,18,0
8590268084,25,25,0
34360069000,21,18,3
8590183749,31,28,3
38575,36,32,4
8589937987,8,8,0
8590286910,14,14,0
163209066887,8,8,0
60129855845,8,7,1
37822,36,35,1
171159,9,8,1
17180099876,10,8,2
144340,14,13,1
162544,25,21,4
8590182542,8,7,1
51539684684,12,11,1
25770058671,8,8,0
77309498957,8,8,0
92773,12,12,0
60129939010,14,14,0
261587,54,50,4
156589,14,14,0
261588,18,18,0
85899548187,16,14,2
8589983780,9,9,0
17180274177,8,7,1
414164,24,22,2
349317,12,12,0
109778,15,12,3
187696,32,26,6
77309418059,11,10,1
8590012013,9,8,1
51539828956,12,10,2
51539876132,9,9,0
73629,9,9,0
17180123460,15,12,3
129306,51,39,12
25770003555,8,8,0
77309549594,8,8,0
60129926088,8,8,0
8590142291,9,8,1
17180043405,27,19,8
51539882236,8,8,0
8589989353,20,12,8
123553,8,8,0
86611,8,8,0
8590142598,20,15,5
315445,16,12,4
315449,12,12,0
157768,26,24,2
92911,8,8,0
214550,12,11,1
87276,11,11,0
17179922134,20,19,1
34359806808,10,10,0
8590289078,18,15,3
17180292283,8,6,2
77309467443,8,8,0
25770119400,9,9,0
77309467450,9,9,0
275848,15,15,0
8590313552,12,10,2
51539758651,10,10,0
68719685579,12,11,1
148366,24,22,2
148361,23,22,1
172393,41,38,3
8590074336,26,15,11
60129883541,11,8,3
17179952436,9,7,2
277554,9,9,0
17179926305,8,7,1
260702,44,28,16
295485,25,5,20
25770150924,16,10,6
25769998775,20,18,2
412880,9,9,0
85899517048,9,6,3
51539978740,16,14,2
326197,11,10,1
106611,42,28,14
86997,12,9,3
25770032131,16,13,3
265463,9,8,1
42949798800,11,10,1
8590031650,14,13,1
369645,35,22,13
8590345818,20,20,0
213863,10,10,0
8590349726,25,23,2
17180195040,8,8,0
68719550460,11,8,3
68719859347,8,8,0
301694,10,10,0
219562,56,43,13
25769926182,15,14,1
8590376490,12,12,0
155121,19,19,0
155120,17,17,0
8590352062,14,14,0
68719515555,13,12,1
8590220745,15,13,2
17180161037,9,8,1
9867,10,10,0
8590013732,10,10,0
223449,8,8,0
8590048334,29,21,8
8590065529,16,16,0
377327,38,30,8
51539997183,8,6,2
68719683588,10,9,1
234217,10,9,1
25769818523,8,5,3
25769818520,9,5,4
17180149105,12,12,0
25769859779,34,22,12
8589974599,31,22,9
51539705871,24,18,6
34359964018,8,8,0
317478,14,11,3
51539725968,12,10,2
17180061602,18,7,11
25770021836,10,9,1
17179911859,12,10,2
60129734679,9,9,0
28928,10,8,2
17180109081,26,5,21
60129902514,8,8,0
111669417599,10,10,0
123091,8,8,0
34360001663,15,15,0
42949893962,9,8,1
34359913761,13,11,2
42949893956,11,9,2
42949893965,9,7,2
17180060690,13,12,1
42949893963,11,10,1
253010,18,16,2
8590009405,8,8,0
316402,15,14,1
34359933616,9,8,1
131425,20,19,1
17179985159,11,9,2
8590006432,11,11,0
25769903124,8,5,3
8589936480,13,11,2
8590171277,12,12,0
8590088126,10,8,2
233458,22,19,3
233452,31,20,11
233460,10,10,0
17180006313,10,10,0
8590254290,22,9,13
42301,44,28,16
8589937307,19,18,1
324216,39,29,10
103079340277,8,7,1
25770131385,12,11,1
56358,26,25,1
17180094998,31,20,11
17179967011,9,9,0
17179977535,10,9,1
60129973950,11,11,0
8590026773,23,3,20
85899522801,9,9,0
318613,16,16,0
1676,36,35,1
34360148190,8,8,0
8590325501,34,24,10
51539984842,8,7,1
25770061521,19,19,0
17180112176,14,13,1
180364,8,7,1
8590117343,54,36,18
25769975394,11,10,1
196001,27,24,3
94489565215,9,8,1
94489565216,11,11,0
8590369499,25,25,0
108024,46,12,34
34359822283,12,12,0
51539754904,8,8,0
17179924806,10,9,1
17179924807,8,8,0
359625,15,11,4
42950104668,8,8,0
60129978307,14,13,1
8589984601,20,20,0
42949878968,9,6,3
25769817524,12,12,0
68719685630,8,8,0
24014,15,15,0
190193,10,9,1
8590148437,35,28,7
34360060364,10,9,1
42752,10,7,3
60129836904,12,12,0
289496,20,19,1
42949806943,13,13,0
85899469498,10,10,0
8590140965,49,45,4
83227,27,26,1
51784,8,8,0
25769908972,9,8,1
380809,10,10,0
25770065214,8,8,0
349103,25,20,5
51540031349,9,9,0
339082,8,6,2
60129579288,14,12,2
8589971469,8,8,0
47010,32,23,9
42949841960,11,11,0
147872,11,11,0
8590230152,31,29,2
17180269369,9,9,0
212676,29,24,5
25770031871,13,11,2
8590167688,9,8,1
8590129616,11,11,0
27851,25,19,6
1915,124,95,29
229910,44,25,19
103079273252,8,6,2
25769871389,9,9,0
28366,79,37,42
8589991485,26,26,0
42949716240,9,9,0
25769915220,10,10,0
8590108017,49,28,21
34359848172,8,8,0
34359848171,9,9,0
34359947964,8,8,0
25770148900,29,24,5
8590243832,10,10,0
345627,70,30,40
8590243817,29,24,5
17179942373,10,8,2
51539629535,12,12,0
401465,12,11,1
42949737003,8,8,0
350206,9,9,0
42949775777,10,9,1
333657,8,7,1
77309548036,15,15,0
8590011046,8,6,2
25769970422,25,23,2
5003,79,59,20
76779,18,17,1
389266,33,28,5
60129555948,10,7,3
51539863412,8,7,1
8590192542,10,10,0
305112,71,46,25
17179996641,10,8,2
17179996643,9,9,0
174387,19,11,8
17180229810,11,11,0
92711,10,2,8
92710,19,2,17
34360033222,9,9,0
34360033223,9,9,0
42949813967,17,15,2
218520,59,47,12
109820,60,27,33
17180111968,12,12,0
34359885423,33,21,12
51539696480,8,8,0
34360140592,10,10,0
47893,43,35,8
8590137198,8,7,1
25769806953,8,6,2
8589989861,9,9,0
25770000315,12,10,2
25770120145,11,10,1
25770193166,8,8,0
191043,17,14,3
34359936064,10,8,2
17179879578,10,8,2
8590064166,12,12,0
8589942255,8,7,1
25769935133,11,11,0
8590251283,22,22,0
17180111372,8,6,2
154249,8,7,1
25770163574,9,5,4
413926,8,8,0
344517,10,10,0
344518,14,14,0
34359859591,8,8,0
77309591443,8,8,0
42950079126,8,8,0
200348,19,17,2
130732,26,19,7
252502,26,18,8
42949881126,9,9,0
50796,15,14,1
51539787379,8,8,0
280652,14,13,1
53412,10,10,0
363005,8,7,1
51539950278,8,5,3
34359932525,10,8,2
17180116569,22,18,4
17180037220,8,7,1
25770226007,8,8,0
77309434131,11,10,1
77309434127,8,7,1
42949967610,11,10,1
8590097833,13,12,1
409863,35,20,15
17180204380,9,9,0
1465,18,16,2
325051,16,11,5
247912,17,8,9
8589939809,9,9,0
17179946847,10,9,1
