Cluster,Ms_count,Book_count,diff
25770065957,20,15,5
144055,323,149,174
128849055883,7,6,1
8590197340,14,13,1
25444,139,33,106
60129918748,3,2,1
17179931996,29,25,4
221175,37,33,4
8590144131,18,11,7
8590144135,26,22,4
331671,43,38,5
17180160348,5,4,1
17179896788,11,10,1
8590221276,7,5,2
42950071399,5,4,1
17180184813,7,6,1
17180217114,7,6,1
274178,4,3,1
77309853667,8,7,1
365812,18,16,2
17180220412,5,4,1
51539866589,3,2,1
42949714921,3,2,1
17179900820,36,32,4
68719776059,5,4,1
85899370372,3,2,1
34359872799,6,3,3
25770153221,3,2,1
25769851360,3,2,1
25770186874,20,19,1
34359752671,30,27,3
77309560020,13,11,2
25770238371,7,6,1
42949728505,4,3,1
47355,10,9,1
17180206616,4,3,1
42949921286,21,17,4
248956,49,41,8
25770143293,7,5,2
25770207210,13,12,1
25770207209,15,11,4
8590289093,51,18,33
17180207143,11,10,1
180388629430,3,2,1
17180063868,16,13,3
8590015817,13,12,1
17180146837,8,7,1
190013,14,13,1
17180019673,9,7,2
25769913186,11,10,1
226297,14,12,2
266287993638,4,3,1
17179877878,24,21,3
8590001858,15,3,12
17180178577,4,2,2
266068,13,9,4
17179913285,12,11,1
8589951622,6,3,3
8590160241,13,10,3
17179896225,19,15,4
329994,131,86,45
60129976260,18,16,2
51539715971,9,7,2
17179890537,6,4,2
25770065895,25,17,8
77309768770,4,3,1
51540046195,10,8,2
154619169441,4,3,1
154618996688,4,3,1
157687,45,27,18
34359999569,9,8,1
34359813848,4,3,1
25770167356,7,6,1
57074,199,77,122
158607,14,13,1
25770117850,7,5,2
25770117851,5,4,1
68719834063,4,3,1
180388760504,3,2,1
357357,14,13,1
17180166303,17,12,5
17180007726,8,6,2
8590151684,3,2,1
128849280386,3,2,1
60129854011,17,15,2
17179967421,16,15,1
25769967007,11,9,2
25769967008,8,6,2
383920,9,7,2
51539718564,9,7,2
152132,16,14,2
200090,27,17,10
85899438449,5,4,1
327401,5,4,1
34360100347,5,3,2
17180118207,10,9,1
51539911921,10,7,3
60129619649,7,4,3
44014,29,24,5
8590331742,23,17,6
402295,17,16,1
60129880619,4,3,1
8590231652,9,8,1
8590129324,9,6,3
86122,14,12,2
8589958583,29,19,10
232044,98,80,18
20698,18,15,3
278081,5,4,1
8590150204,11,10,1
8589960102,39,33,6
8590216612,26,25,1
17180022348,13,12,1
8590360290,26,21,5
60129557562,3,2,1
8590027996,12,11,1
25769978061,11,6,5
60129759375,4,3,1
60129928319,3,2,1
68719635090,9,6,3
39339,15,11,4
8590260563,9,6,3
8589981594,6,4,2
8589981596,17,12,5
171798969568,4,3,1
94489362116,3,2,1
25769957971,5,3,2
8590017276,76,51,25
42949708209,9,8,1
77309470996,3,2,1
275721,35,27,8
206158560768,3,2,1
42949725066,21,17,4
378225,12,9,3
77309474609,4,3,1
28842,44,37,7
51539699245,14,13,1
34359911628,3,2,1
60129797272,4,3,1
25770130900,10,9,1
25770149108,6,5,1
17180049707,9,8,1
17180149027,15,14,1
17180149030,16,10,6
140506,65,32,33
42949704946,11,10,1
8589977304,48,37,11
51539793166,3,2,1
11602,5,3,2
42949897289,3,2,1
17179993753,12,9,3
17179963720,7,6,1
60129872181,16,15,1
240278,4,3,1
77309537768,5,4,1
8590083254,4,3,1
17180002734,25,12,13
39122,20,11,9
103079539745,5,4,1
85899735168,10,9,1
42949757891,6,5,1
17180036073,25,19,6
68719536888,12,8,4
8590373552,3,2,1
111669196825,4,3,1
358434,9,6,3
399058,14,12,2
399054,5,4,1
99229,9,8,1
8590172014,27,22,5
42949788074,8,7,1
85899448656,5,4,1
85899448657,7,6,1
239328,6,4,2
103079598081,7,6,1
409322,10,8,2
370671,51,37,14
17179950421,10,8,2
17179950415,7,6,1
17180072940,7,2,5
25769993844,27,19,8
8590083249,16,9,7
8590055213,30,26,4
128849389074,4,3,1
180388634606,6,5,1
68719551598,11,10,1
8590217668,8,7,1
8589965456,7,6,1
17180019861,9,8,1
8590073941,19,18,1
81970,18,14,4
146028952058,9,8,1
51539659394,3,2,1
34359764004,7,5,2
51539738794,19,14,5
124194,17,16,1
17180014371,9,8,1
8590034598,6,5,1
17179991480,35,20,15
363939,71,49,22
34359952582,5,3,2
17180126770,7,6,1
17179915677,11,10,1
25769973487,7,6,1
17180158472,25,22,3
34360015601,11,10,1
279703,10,9,1
8590110611,8,6,2
35460,8,6,2
17180243290,3,2,1
17179993948,3,2,1
60129571962,12,11,1
106966,25,22,3
51664,24,17,7
300570,60,27,33
75988,23,19,4
17180004343,5,4,1
60129963003,5,4,1
56790,43,28,15
94489363753,5,4,1
8589987432,6,5,1
34360070488,5,4,1
327071,26,24,2
327073,25,22,3
8590196370,4,3,1
60129796279,18,14,4
17180071565,60,30,30
8589945355,10,9,1
8589953306,52,35,17
8590117130,6,5,1
8590117133,12,10,2
42949877669,7,4,3
262417,5,4,1
46553,26,20,6
172633,12,10,2
172635,5,4,1
163209161216,7,6,1
94489370616,10,6,4
94489370618,6,4,2
386316,17,16,1
27626,7,5,2
27616,14,8,6
123550,27,23,4
17180153389,15,10,5
79214,11,8,3
60129825374,14,12,2
17180263236,11,10,1
60129580029,9,8,1
60129664705,9,7,2
154618940357,4,3,1
8589973576,16,15,1
68368,193,102,91
42949936844,9,8,1
8589936006,25,2,23
60103,7,3,4
8590113618,19,11,8
17180199471,7,5,2
17180199468,8,6,2
17180199470,7,6,1
154019,48,40,8
60129726175,8,7,1
8590056280,31,28,3
42950005946,14,13,1
42950005947,3,2,1
34360145903,6,5,1
17180233947,8,7,1
8589969989,39,27,12
8590201721,21,20,1
221006,21,20,1
25770150195,23,21,2
94489325400,5,4,1
17180019664,16,13,3
268360,10,9,1
353635,41,20,21
51540010339,6,5,1
8590223825,9,8,1
51539885595,7,5,2
8590316155,5,4,1
8589961586,51,48,3
99632,8,6,2
17180165306,3,2,1
34359796590,8,2,6
8590158651,12,11,1
13303,38,28,10
94489334553,7,6,1
42950037823,18,16,2
16646,31,18,13
60129557988,5,4,1
25769874362,23,22,1
246693,111,96,15
8590086493,7,6,1
117381,37,29,8
8590304403,11,7,4
68719510379,4,2,2
49469,12,11,1
137798,13,12,1
17179973992,10,8,2
8590092117,11,10,1
17180072170,9,6,3
42949871116,6,5,1
249108117768,3,2,1
78724,21,17,4
94489712540,9,8,1
285136,15,13,2
60129945970,6,5,1
25769844950,57,35,22
156021,24,21,3
51539708102,9,6,3
385349,25,22,3
363353,10,9,1
94489679821,7,6,1
34359873551,9,8,1
60129746779,9,8,1
8590074499,8,7,1
8590265224,25,22,3
17180205871,16,13,3
17994,36,20,16
17180305585,6,5,1
73324,23,19,4
67236,59,29,30
171799115235,3,2,1
8590208911,22,19,3
17180024209,17,16,1
7439,23,17,6
8590055646,30,25,5
8590341325,8,7,1
158048,20,15,5
8590053365,16,15,1
8590053364,9,6,3
8590005288,7,5,2
60129734784,10,9,1
15562,9,7,2
15557,4,3,1
8590375971,10,8,2
104800,24,22,2
199985,11,9,2
405065,45,36,9
60129723281,10,9,1
8590217139,33,27,6
42949865104,11,9,2
8590324066,33,29,4
68719819029,11,9,2
17180167154,7,5,2
17180024493,7,6,1
8590286445,9,8,1
8589959066,8,7,1
25770232020,13,6,7
8590233043,8,6,2
8590001905,26,20,6
8590233044,8,6,2
85899671888,6,5,1
223421,24,22,2
105880,114,49,65
25769982220,5,4,1
25833,54,25,29
267974,69,51,18
356551,13,10,3
137439197443,6,5,1
25770187573,4,3,1
25770047178,19,15,4
307937,19,17,2
17180197564,15,10,5
17179916568,8,4,4
60129624367,6,5,1
8590065853,14,12,2
42950076209,5,4,1
42949765509,5,4,1
8590337813,5,4,1
46287,19,15,4
8590288987,42,29,13
85899445165,6,5,1
17179931646,8,7,1
67036,27,17,10
232754,88,40,48
34359814048,9,8,1
94489474834,12,9,3
142006,142,70,72
63380,29,28,1
17180051716,21,20,1
17180228474,14,13,1
51539740273,5,4,1
85899491315,3,2,1
17180033534,16,3,13
60129751159,4,3,1
8589941148,8,5,3
77309629745,6,5,1
17180240099,12,6,6
337728,23,19,4
8590081213,16,13,3
259577,6,4,2
8590059794,6,3,3
8590059799,4,3,1
8590059795,7,3,4
8590059792,19,14,5
8590059791,6,4,2
8590059798,4,3,1
8590059800,6,4,2
137438959797,6,5,1
17179881764,8,7,1
17179881772,7,6,1
34359915860,24,20,4
327894,37,26,11
214748739577,3,2,1
8589995009,19,17,2
214748739576,3,2,1
34359845698,14,13,1
279286,53,39,14
120259382738,4,3,1
17179980183,25,22,3
25770216864,17,9,8
25770216873,8,5,3
60129755539,7,6,1
77309561455,10,9,1
77309561454,13,11,2
77309548430,7,6,1
34359888420,4,2,2
52715,8,6,2
52720,8,7,1
60129551611,5,4,1
42930,120,68,52
8589982709,15,14,1
8590289228,4,3,1
8590289229,16,12,4
17180023051,6,5,1
34359838746,22,21,1
8590282619,40,35,5
34360094392,7,5,2
8590128229,19,18,1
34359899949,19,16,3
25769916805,13,12,1
34359924263,15,13,2
297651,34,28,6
283468263282,3,2,1
8590120715,16,13,3
94489298991,4,3,1
60129940860,3,2,1
16938,13,3,10
42949723365,3,2,1
17180184524,18,14,4
188656,13,2,11
68719679778,4,2,2
222094,12,4,8
8589990243,6,4,2
164205,31,26,5
188978644611,5,4,1
25769839186,20,15,5
17179972420,7,2,5
42950003298,13,12,1
94489716679,5,4,1
171798822264,3,2,1
118206,7,2,5
34360051682,9,8,1
25770229686,5,4,1
60129770209,7,5,2
17180131456,13,7,6
103079441236,6,5,1
278882,12,10,2
8589952313,12,10,2
115785,28,14,14
17180187135,12,10,2
42949804801,11,9,2
187280,52,44,8
366150,45,34,11
8590361778,4,3,1
97033,16,12,4
25770078182,25,21,4
107486,75,49,26
398169,7,6,1
17180131293,25,17,8
205114,26,19,7
17180069720,17,10,7
8590299363,6,3,3
231928547742,5,4,1
8590000616,31,8,23
316180,33,29,4
17180110655,22,16,6
17180289743,13,12,1
8590350236,16,11,5
284271,21,18,3
17180086427,10,9,1
42949759829,11,10,1
42949759825,5,4,1
8590301155,46,30,16
8590271441,17,13,4
17180002517,9,7,2
8589939932,13,6,7
17179896711,31,12,19
375476,17,4,13
51539892342,3,2,1
14449,6,2,4
17180188131,12,11,1
17180307318,24,20,4
42950017843,19,12,7
397781,68,59,9
111669545909,6,5,1
103079251435,3,2,1
37038,58,50,8
94857,20,15,5
34360022775,3,2,1
8590057250,20,17,3
6670,23,21,2
25770092934,8,7,1
42950038088,13,11,2
42949832158,4,3,1
8589958693,5,4,1
111669423668,4,3,1
8589964907,15,14,1
68719481327,6,5,1
25769826817,11,10,1
17179869469,8,7,1
25770028327,18,16,2
25770028331,10,9,1
77309550942,10,9,1
8589997666,9,8,1
34359930174,3,2,1
68719487954,16,14,2
80470,20,18,2
8590007914,12,10,2
263329,6,3,3
263327,12,9,3
85899451301,4,3,1
171799016360,4,3,1
17179958796,6,4,2
17180074325,19,17,2
17180103639,6,5,1
42950026929,7,6,1
17179996829,18,14,4
109010,126,107,19
146029234414,8,4,4
51539770229,6,5,1
175105,36,29,7
17179925949,3,2,1
154619015949,3,2,1
350296,86,59,27
17179889261,13,11,2
51539717182,13,10,3
8590363395,22,16,6
139570,42,18,24
8590117618,10,8,2
8590117614,16,12,4
142801,115,18,97
94489563908,6,5,1
17179966309,6,2,4
8589965324,4,3,1
34360117558,4,3,1
8589977171,44,39,5
188978726978,3,2,1
360336,7,2,5
17180152782,15,14,1
334261,6,5,1
321691,46,34,12
8590244362,7,6,1
8590244360,3,2,1
8590244356,4,3,1
25769953748,14,11,3
51539767054,7,6,1
17180024862,21,17,4
8590148881,30,27,3
8590078247,22,16,6
60129684443,11,9,2
94489681913,4,3,1
17180261633,14,13,1
25769913014,10,9,1
17179938432,8,7,1
25769913013,9,8,1
34359942519,5,4,1
8590257993,10,9,1
25769890146,6,4,2
247033,31,25,6
42950103159,12,11,1
25770200281,30,25,5
186407,27,24,3
34359808280,11,9,2
8590291411,12,7,5
94622,9,5,4
237586,20,16,4
198337,8,6,2
103079580197,10,7,3
17179956281,63,54,9
137439208973,9,8,1
60129570631,15,14,1
60129570635,9,8,1
42949710563,12,11,1
68719513456,4,3,1
265812,17,9,8
8590183314,21,20,1
312877,56,35,21
34359760915,14,13,1
34360022041,6,4,2
8590195523,7,6,1
42949922564,8,6,2
8590252863,9,7,2
60129622690,10,9,1
40591,39,35,4
238569,22,3,19
103079374621,4,3,1
68719660099,4,3,1
17180102427,24,23,1
17180304922,18,16,2
35553,43,25,18
171799064521,3,2,1
272489,18,14,4
120259345455,6,2,4
25769820569,11,6,5
70611,32,28,4
25770008177,10,7,3
17179917211,17,16,1
77309606549,5,4,1
42949997233,10,9,1
85899749288,10,9,1
34359884462,40,14,26
370757,20,12,8
376502,12,10,2
8589997837,17,15,2
17180238908,17,8,9
236203,65,31,34
60129845543,6,5,1
8590167537,18,15,3
8590248438,10,8,2
141698,3,2,1
34359821177,16,15,1
416544,28,21,7
416538,17,16,1
34359821181,13,12,1
414838,13,11,2
245562,11,10,1
8590109878,38,24,14
169598,18,16,2
25769991636,21,14,7
205082,11,6,5
17179972323,35,24,11
360352,9,5,4
34360096741,8,3,5
8589935581,17,15,2
17180013979,24,22,2
8590321990,3,2,1
368410,17,16,1
394444,17,14,3
77309800877,17,15,2
51539898071,8,7,1
25769887488,15,9,6
17179982853,6,5,1
17179982857,8,6,2
17179982856,13,8,5
77309836550,10,9,1
8589953273,24,18,6
17179869530,46,38,8
420702,7,6,1
55466,12,10,2
17180134023,11,10,1
34359822929,4,3,1
85899781080,18,17,1
300072,14,13,1
17180056504,4,3,1
25769966855,16,13,3
17180127331,5,3,2
8590003715,13,10,3
17179926827,3,2,1
70638,10,8,2
8590222153,46,35,11
231004,15,12,3
17180173881,3,2,1
8590244072,5,4,1
77309569779,4,3,1
58866,22,21,1
25770160351,21,17,4
17180305824,4,3,1
51539775619,6,5,1
8590134817,113,27,86
8590311280,44,7,37
17179873584,13,9,4
178029,16,13,3
42949680928,13,11,2
8590363445,10,5,5
8590363439,10,6,4
8590363440,7,4,3
8590363433,10,5,5
8590363435,6,4,2
30679,75,10,65
17180069709,14,13,1
51539872226,7,6,1
25770137539,14,12,2
94489654455,3,2,1
25770137540,10,9,1
42949728807,6,5,1
17572,7,5,2
395755,5,4,1
18165,5,4,1
395756,4,3,1
42950021218,7,6,1
103079256825,6,5,1
8590094986,48,32,16
338532,19,10,9
8590149467,6,4,2
103079465047,5,2,3
8590238993,13,12,1
13114,7,5,2
8590118827,29,28,1
34359764871,12,11,1
8590089709,20,16,4
85899415002,5,4,1
51540006137,5,3,2
42950013236,9,7,2
60129560561,6,5,1
25769842029,17,14,3
136674,13,12,1
171911,16,12,4
171915,11,9,2
8590378368,18,17,1
25770190003,34,32,2
232673,76,54,22
68719672084,6,5,1
118173,6,5,1
197554,29,26,3
160781,121,93,28
26719,14,12,2
17180288995,6,5,1
17180082187,32,26,6
25770217090,14,12,2
77309448077,6,5,1
77309448071,5,4,1
77309448073,10,8,2
323739,27,26,1
73920,17,13,4
25769916379,11,10,1
326993,13,12,1
417195,11,7,4
85899754793,5,4,1
51540019506,8,7,1
369748,3,2,1
214748372025,3,2,1
25770093885,4,3,1
17180275592,9,6,3
17179873026,12,11,1
51539820880,29,26,3
97648,16,14,2
25769979328,5,4,1
51378,21,17,4
8589982664,11,10,1
364413,16,5,11
399254,15,12,3
68719728942,5,4,1
60129622605,9,8,1
26220,26,22,4
26218,20,18,2
8590048508,5,4,1
17179905954,12,9,3
232962,3,2,1
232958,3,2,1
222891,8,6,2
316423,12,10,2
316418,18,13,5
17180013316,5,4,1
137439246619,3,2,1
25770134025,12,2,10
8589982062,27,26,1
8590079669,20,14,6
34359934586,18,17,1
4747,25,24,1
8590016759,10,9,1
17180066744,8,7,1
8590057833,4,3,1
17179936486,58,50,8
8590355347,16,15,1
34359795690,7,6,1
17180211362,7,6,1
111669542556,3,2,1
101453,58,35,23
8590144964,48,36,12
8590364696,7,6,1
8590364701,7,6,1
249108244970,3,2,1
85899665723,7,6,1
46711,10,8,2
8590320334,21,20,1
42949746173,7,6,1
42949746172,9,8,1
129770,18,16,2
146580,15,14,1
77309554104,15,14,1
17179981813,11,9,2
170147,21,16,5
103079307786,10,9,1
235653,25,23,2
42949911817,7,5,2
67279,15,13,2
68719816073,5,4,1
51927,6,4,2
8590092716,25,17,8
17180189387,7,5,2
25770110019,7,6,1
25770110024,7,6,1
8589936313,11,10,1
25770060592,19,16,3
17179932822,36,30,6
133066,42,28,14
17180240648,27,25,2
103079412990,7,5,2
17180254598,11,10,1
8590344382,18,2,16
42949963256,7,2,5
118646,24,12,12
17180025433,20,16,4
25770234817,15,13,2
25769950475,4,2,2
25769950473,6,2,4
25769950474,5,2,3
25769933634,33,29,4
279171,36,32,4
34359813534,9,7,2
103079441488,9,8,1
17179972145,16,15,1
23419,19,13,6
8590173241,79,42,37
215903,101,47,54
17180233853,23,11,12
42950116175,11,9,2
42949970697,7,5,2
25770154923,24,23,1
2910,9,8,1
308528,25,16,9
136522,14,12,2
77309556439,6,4,2
346587,11,6,5
8589983519,8,7,1
8590222675,11,9,2
24567,89,51,38
8590070465,13,11,2
17180054548,21,17,4
8590141107,8,6,2
17179877911,23,19,4
68719781829,4,3,1
401235,20,17,3
8590100368,27,19,8
25769897052,10,9,1
117539,6,5,1
25769825513,9,6,3
8590099165,12,10,2
8590058139,7,4,3
25769808518,14,10,4
3818,28,17,11
3819,4,3,1
68719817967,9,8,1
34359937610,6,5,1
21395,6,5,1
42949801708,7,6,1
91673,10,9,1
8590200625,6,5,1
8590356107,12,11,1
17179904428,26,14,12
51539779302,7,5,2
229258,13,10,3
17179872301,21,19,2
231867,34,21,13
34360076355,14,10,4
231868,9,8,1
249108411860,3,2,1
17179892205,12,11,1
60129620241,15,14,1
77309691320,7,6,1
17180243305,10,8,2
111669536253,5,4,1
51539873698,24,23,1
111669536255,4,3,1
243292,13,8,5
25769981042,9,8,1
39776,4,3,1
163608,10,9,1
17180163496,8,7,1
248808,160,31,129
313986,92,63,29
34359763622,16,15,1
8590003858,46,37,9
164597,10,8,2
25770040658,10,9,1
25770117298,17,9,8
94041,67,31,36
25769880337,10,8,2
42949708799,10,9,1
8590205693,17,14,3
135057,25,20,5
8590208887,8,6,2
132573,15,13,2
191589,6,5,1
25770056281,17,15,2
94489675120,4,3,1
94489675114,3,2,1
25770038574,6,5,1
82987,13,11,2
25769807091,11,8,3
25769807087,7,6,1
25769807089,8,7,1
77309473355,10,6,4
34360028530,10,8,2
154619026546,4,3,1
17180262215,7,6,1
60129930277,5,4,1
202479,49,33,16
77309485925,3,2,1
17179993940,3,2,1
25770044872,12,10,2
60129665279,4,2,2
90750,156,92,64
25769938047,5,2,3
85899421193,4,3,1
85899421192,6,3,3
77309613792,5,2,3
77309613790,7,4,3
162222,22,20,2
42949905403,5,4,1
8590122103,17,14,3
42949894350,19,16,3
40715,11,10,1
40716,13,12,1
40721,5,4,1
40713,4,3,1
40712,27,16,11
40714,5,4,1
232849,30,25,5
8589976466,3,2,1
17180050346,17,16,1
17179883317,8,7,1
51539814681,8,7,1
128849201355,5,4,1
25769872029,13,11,2
171830,43,33,10
60129928024,12,8,4
170658,27,22,5
8590095088,52,35,17
25770191248,8,2,6
17179961904,14,12,2
8590315005,9,8,1
170027,32,15,17
184951,38,34,4
60129577027,4,3,1
34360107908,3,2,1
8590221571,29,23,6
163959,5,3,2
153162,19,16,3
150237,13,7,6
8589994101,34,33,1
21927,55,39,16
8589949108,36,25,11
154619063025,3,2,1
198668,62,32,30
34359981413,19,18,1
8589988616,28,24,4
68719740436,6,5,1
17179902361,10,8,2
206158523391,6,3,3
17180030253,17,14,3
25770096539,3,2,1
128849309242,3,2,1
117022,9,8,1
8590006853,12,11,1
34359823279,7,6,1
85899542474,9,8,1
8590133732,8,7,1
17179949383,23,19,4
229314,35,24,11
68719731394,7,6,1
392936,17,13,4
111669305846,6,5,1
34359771893,6,5,1
34359819512,20,17,3
8590205201,38,36,2
218378,11,9,2
390174,23,15,8
8590137117,23,17,6
85899756075,3,2,1
196680,7,6,1
17180255387,4,2,2
8589947741,28,21,7
141731,64,37,27
25770154042,9,8,1
122052,64,46,18
8590342718,64,34,30
8590010800,11,9,2
68719667422,6,5,1
8590337249,27,18,9
74626,8,7,1
142483,31,13,18
154619260646,5,3,2
8590185561,35,20,15
73976,12,11,1
25769880473,7,6,1
17179952823,13,11,2
97540,83,61,22
144260,23,20,3
139890,20,13,7
8590022162,32,28,4
17180071078,7,5,2
94489497087,3,2,1
273135,15,14,1
51540052176,9,8,1
42949772332,15,10,5
60129931814,14,13,1
255250,21,20,1
282741,124,48,76
34359990052,33,22,11
142795,8,7,1
142798,9,8,1
17180088572,7,6,1
8590272429,14,11,3
17180088575,9,8,1
17179973472,8,6,2
17179973464,9,8,1
17179973466,10,9,1
249108247517,4,3,1
120259434611,6,4,2
120259434613,6,4,2
60129842745,12,11,1
60129842744,11,10,1
17180226753,10,9,1
8590204136,17,16,1
60129749575,11,9,2
417510,41,31,10
77309463509,7,6,1
329681,21,17,4
34359802089,14,13,1
17179944420,12,11,1
17179944413,3,2,1
17179944422,11,7,4
42949732202,7,6,1
57795,7,6,1
94489606250,3,2,1
85899704934,7,4,3
85899704938,4,3,1
85899639578,5,4,1
412770,5,4,1
148174,75,29,46
94489595152,5,4,1
171798929567,5,3,2
154619129493,3,2,1
85899452372,6,4,2
171798929558,4,3,1
34359894640,18,13,5
60129767006,10,8,2
8589967385,19,16,3
8589991752,18,13,5
139748,5,3,2
185920,7,6,1
140944,24,21,3
42950019807,19,16,3
103638,33,21,12
94489664027,4,2,2
60129614161,6,5,1
32625,189,32,157
34359820532,15,10,5
8590172957,38,28,10
383324,28,18,10
8590274155,28,25,3
34360111607,21,17,4
60129941022,9,8,1
130264,20,17,3
8590078929,15,14,1
120259213562,7,6,1
34360115375,4,3,1
341199,15,14,1
8590362031,21,13,8
19866,12,10,2
215235,61,52,9
60129921624,4,3,1
146029324097,3,2,1
17180151846,7,6,1
8590056425,18,12,6
8590113743,17,11,6
25769883460,9,8,1
350595,38,37,1
17179974970,7,6,1
17179974981,7,4,3
25770152638,13,12,1
8589975892,10,7,3
8590150278,38,33,5
85899399735,5,3,2
32207,48,37,11
222853,4,3,1
110660,126,79,47
8590178227,14,13,1
25769825833,7,6,1
96178,5,4,1
8589997066,3,2,1
288801,3,2,1
8590100653,11,10,1
8590196246,12,11,1
17180192288,6,5,1
94356,30,29,1
17179887214,13,12,1
308834,12,11,1
34359802818,5,4,1
1320,7,6,1
25769934229,22,15,7
42949705850,22,16,6
42949875620,8,7,1
204224,29,22,7
217358,28,11,17
60129979892,9,8,1
4901,54,26,28
94489447677,5,4,1
85899547279,3,2,1
289827,7,4,3
8590059495,10,9,1
77309823819,6,4,2
8590098682,5,3,2
60129827592,5,4,1
351456,23,9,14
111669387686,5,3,2
210258,4,3,1
163209040628,6,5,1
111751,24,23,1
111749,29,26,3
74563,87,61,26
44902,66,55,11
42949826033,9,8,1
308306,5,4,1
60129600353,8,7,1
17180277470,11,8,3
203068,12,11,1
17180179648,9,8,1
60129922054,8,7,1
8590362254,12,11,1
38828,38,37,1
260808,86,61,25
8590283564,17,16,1
179283,14,12,2
351803,12,11,1
77309636845,8,7,1
8589981352,8,6,2
42950043325,7,3,4
25770205491,7,5,2
8590279190,32,27,5
223591,27,13,14
223596,3,2,1
8590218569,27,13,14
42949826824,20,18,2
25770015864,7,6,1
8590321363,10,7,3
8590130320,29,14,15
77309427739,3,2,1
68719896076,4,3,1
8589955369,3,2,1
103079509632,3,2,1
103079509633,4,3,1
94489324144,4,3,1
51539949163,4,3,1
8590036704,3,2,1
8590169515,16,15,1
42949930741,7,6,1
335507,12,11,1
51539623130,9,8,1
25770087040,15,13,2
8589953670,12,11,1
330239,30,27,3
17161,21,18,3
176160,24,20,4
176163,10,9,1
8590368114,13,11,2
182640,44,34,10
34360060797,11,9,2
8590212309,7,5,2
60129661349,15,10,5
8590234185,89,40,49
352915,33,29,4
8590032111,5,4,1
154619062292,3,2,1
154619062291,3,2,1
154619062289,3,2,1
51540030242,8,7,1
8589990323,23,9,14
51539790695,19,17,2
16511,49,37,12
218898,9,7,2
68719771037,14,13,1
286391,12,11,1
5087,174,98,76
42949693287,16,14,2
296149,43,31,12
25769856555,5,4,1
34360057296,5,3,2
17180102510,9,8,1
128849055576,3,2,1
8589940641,6,5,1
8589940637,6,5,1
8589940639,9,8,1
8589940634,4,3,1
313365,27,26,1
131301,33,31,2
131297,20,19,1
51539713769,6,5,1
25770010726,18,16,2
77309827082,6,4,2
94489383369,6,5,1
51539710400,10,9,1
17179922255,118,77,41
25770081318,7,5,2
34359795368,4,3,1
34359781312,11,8,3
51539995559,6,5,1
17180096266,8,7,1
232903,8,7,1
8589964491,49,42,7
339439,48,40,8
51539778878,3,2,1
8590336119,9,8,1
8590336121,8,6,2
34359808083,5,4,1
408240,17,14,3
8590129128,9,8,1
8590111108,14,13,1
25770206427,6,5,1
85899528866,8,7,1
381758,56,27,29
68719807476,8,7,1
17179985112,10,7,3
64195,12,10,2
247391,40,28,12
64197,8,7,1
291660,9,8,1
42949824246,10,9,1
123829,8,7,1
8590198011,18,15,3
187265,68,53,15
327470,41,26,15
25770079856,14,12,2
378961,24,20,4
123515,99,76,23
8590174417,13,12,1
60129701785,14,12,2
17179870835,4,3,1
98110,81,53,28
8590305393,40,20,20
8590305398,17,13,4
403165,21,18,3
259692,122,61,61
8590015830,5,2,3
68719844821,12,11,1
380289,26,18,8
193493,18,14,4
8590089237,6,4,2
17180228593,4,3,1
34359837254,8,7,1
34359837252,11,10,1
42949686804,5,4,1
197568828062,8,7,1
42950102789,5,4,1
295967,7,6,1
148399,14,11,3
295969,7,6,1
8590212500,10,9,1
8590212503,9,8,1
25769873364,40,29,11
8590131319,9,6,3
17180220095,6,5,1
389773,9,8,1
37717,14,13,1
245402,38,29,9
223393,9,7,2
223402,8,7,1
186866,57,37,20
312111,32,29,3
17180012240,12,11,1
34359923070,10,9,1
391412,19,17,2
128849400236,8,7,1
132400,6,5,1
17179967020,17,15,2
25699,163,82,81
8590291380,62,21,41
42949731942,17,15,2
42950056911,4,3,1
119988,36,25,11
144297,20,13,7
73308,27,26,1
120569,20,18,2
93573,30,24,6
311938,45,42,3
174391,66,50,16
25770052822,9,8,1
8590094394,5,3,2
8590105111,34,27,7
8590190693,22,20,2
8590076133,5,4,1
8590020443,23,21,2
60129931349,5,2,3
164794,34,27,7
42949971699,25,24,1
28572,110,51,59
68719661869,11,10,1
8589948679,8,7,1
17180287831,4,3,1
68719862574,5,3,2
146029193718,4,3,1
378063,7,5,2
233550,28,16,12
8589963224,3,2,1
8589963226,5,4,1
17180229185,9,5,4
60129970830,13,12,1
25770041043,5,4,1
393332,10,9,1
51539695108,19,7,12
77309504418,12,11,1
51539810128,10,8,2
68719581533,4,3,1
23065,10,7,3
212792,27,20,7
158771,13,12,1
411764,13,12,1
42950034363,4,2,2
176872,17,14,3
51539851762,3,2,1
51539723082,8,7,1
34359926389,5,4,1
25769809573,10,9,1
34359870313,23,19,4
146029192133,7,3,4
195021,20,19,1
60129849485,6,4,2
137439258976,7,6,1
418354,28,24,4
8590312815,8,7,1
17180255632,9,7,2
395048,30,23,7
17180239546,18,13,5
25769934370,23,20,3
17179939310,55,35,20
111669452443,4,3,1
17179880083,33,22,11
8590279739,18,16,2
17180246426,7,6,1
8590164380,18,17,1
68719505317,13,12,1
8590297789,25,24,1
8590297788,16,14,2
408476,4,3,1
274877934898,3,2,1
120259103548,6,5,1
8589954979,6,5,1
25770022189,15,14,1
8590231861,27,26,1
120259247937,6,5,1
