Cluster,Ms_count,Book_count
154619104667,4,4
146029327862,2,2
154619104668,2,2
146029327863,2,2
197568636305,2,2
8590143786,3,3
98553,5,5
274878223592,2,2
77309777620,3,3
206158476784,2,2
85899678631,5,5
42949786164,12,8
25770137116,8,8
77309458913,3,3
20155,6,6
103823,13,12
8590196965,11,11
20163,2,2
171799045734,3,3
111669346386,4,4
68719722328,10,10
146029026032,2,2
111669346389,2,2
128849047317,2,2
103079597493,4,4
146029026035,2,2
25769959799,3,3
25769959798,3,3
25769959797,2,2
34359874120,2,2
34359874119,2,2
85899692321,2,2
307889,2,2
240518499933,2,2
240518499935,2,2
8590173694,8,3
240518569192,2,2
94489414803,2,2
94489376051,2,2
8590236209,2,2
25770190758,2,2
25770190759,2,2
240518591090,2,2
34359803044,4,4
34359803040,2,2
34359803041,8,6
34359803043,6,6
180388887766,2,2
154619070380,2,2
197568915580,4,4
266288166226,3,3
68719629968,3,3
274878294141,3,3
34360139537,3,3
34360139538,3,3
8590226158,4,4
17180298066,3,3
34360139536,2,2
120259309040,3,3
111669433148,6,6
120259309035,2,2
120259309039,2,2
120259309037,2,2
34359983660,4,4
197568711790,2,2
51539835574,2,2
85899607660,2,2
94489674099,2,2
17179968760,7,7
8590377958,16,16
180388787257,2,2
77309458054,3,3
42949840823,5,5
51539894258,2,2
120259493039,2,2
137438998604,2,2
42950086757,6,6
42950086760,3,3
206158707712,2,2
68719546169,2,2
240518393349,2,2
128849402707,2,2
85123,70,44
372125,18,17
128849261983,2,2
197568894305,2,2
42949894840,3,3
283468278617,2,2
34360055913,3,3
245021,4,4
197568638628,3,3
163208804596,2,2
25769814748,3,3
216213,42,27
60129685760,14,12
17180171644,36,31
161820,4,4
94489417799,2,2
94489417802,5,5
94489417804,2,2
94489417797,3,3
94489417805,3,3
94489417806,2,2
94489417807,2,2
60129671836,4,4
42950002288,4,4
25769941994,3,3
197568855460,2,2
385860,2,2
146029070407,2,2
25769942001,6,6
128849251396,3,3
17179938563,4,4
8590109139,17,14
51539878315,5,4
111669179723,2,2
188978634553,2,2
188978634555,3,3
206158715146,2,2
171798843454,2,2
103079619789,2,2
42949821437,2,2
244729,171,107
12876,104,54
146029327780,2,2
240518340027,2,2
68719757657,2,2
60129790971,2,2
42949815469,4,4
60129913095,10,9
180388908541,2,2
163208829719,2,2
8590287450,7,6
17180199217,2,2
17180199218,4,4
17180199219,2,2
60129823720,10,10
17180240877,3,3
77309436418,3,3
266288395780,2,2
274878097831,2,2
51539806246,3,2
17180167205,25,24
17179882909,10,9
68719667481,7,7
17179882912,6,6
68719667478,2,2
163208809887,4,4
42949702535,2,2
42949702534,2,2
17180091490,2,2
42949702533,2,2
8590213493,9,9
77309816626,8,8
103079279703,2,2
94489331089,3,3
94489344017,6,6
94489344014,6,6
34360138199,7,7
77309848660,2,2
180388969594,2,2
240518446790,2,2
184244,3,3
8590046044,2,2
81509,52,18
68719489601,2,2
420677,5,5
68719489603,3,3
60129700071,2,2
42950081165,3,3
34359786088,3,3
25770000844,27,15
60129689877,3,3
8590233721,7,7
60129689878,5,5
51539942981,5,5
137438968812,2,2
17180036838,2,2
300647795709,2,2
68719876916,2,2
137439000510,2,2
137439000473,2,2
137439000496,2,2
8590101797,22,21
17179872344,2,2
180389069160,2,2
85899589410,2,2
51540032710,3,3
220335,17,11
8590267904,2,2
197568759550,2,2
60129739745,8,8
25770003640,24,14
180388870883,3,3
185854,8,6
111669548537,3,3
137439084751,4,4
180388870893,2,2
34359909303,6,6
34359909311,6,6
34359909312,6,6
8590338588,12,9
34359909300,3,3
8590338595,7,6
85899774964,3,3
154618928851,3,3
60129726591,3,3
60129726592,2,2
8590331049,3,3
180388798931,2,2
180388798928,2,2
180388798930,2,2
154618893904,2,2
306010,7,7
77309740110,6,6
103079568857,2,2
171798707221,2,2
77309740107,3,3
77309740108,4,4
77309740112,7,7
135860,7,7
103079568856,5,5
231928513526,3,3
185194,3,3
34359973408,2,2
231928644122,2,2
94489641396,3,3
154619182281,2,2
51540032734,2,2
25770216176,2,2
120259452629,2,2
111669510026,6,5
120259452627,2,2
120259452628,3,3
120259452634,4,4
60129666381,2,2
128849349186,2,2
154618837208,4,4
214748465395,2,2
34359941573,3,3
77309743457,2,2
51539622965,3,2
356037,15,14
103079583025,2,2
103079583027,3,3
103079583026,2,2
223338564769,2,2
85899395465,2,2
154619053683,2,2
60129676255,4,4
17179944811,5,5
154618840072,2,2
25769848613,2,2
163208840664,2,2
117553,4,4
68719905262,2,2
77309438933,3,3
137439192942,2,2
211708,24,18
201883,16,14
201882,15,13
17180261907,10,9
128849065362,5,4
34359928583,2,2
25770025425,7,4
42949946080,2,2
342876,3,3
120259154554,2,2
283468064176,2,2
342873,3,3
25770045995,2,2
231928258758,4,4
51539928127,4,4
60129622851,3,3
60129622853,3,3
197568690282,2,2
257698050193,2,2
17179915084,4,4
180388721005,3,3
266288074516,2,2
146029258997,2,2
77309819472,2,2
103079217554,2,2
423506,13,13
197568670585,2,2
423504,15,15
25770176016,11,11
285196,2,2
8590319517,23,22
154619054010,2,2
240518216595,2,2
240518216588,3,3
8590168822,3,3
8590168818,3,3
8590168810,3,3
312004,26,19
8590168820,8,8
154619004505,6,6
231928549015,2,2
180388983817,2,2
137438980724,2,2
188978919515,2,2
42950020026,4,4
51539996044,3,3
51539996042,4,4
105927,13,9
51539996049,2,2
51539996052,4,4
51539996043,2,2
51539996050,3,3
51539996051,3,3
51539996048,2,2
51539996046,2,2
34359977782,4,4
51539757073,2,2
111396,12,11
128849024935,2,2
8589960454,4,4
34359840904,6,6
34359977788,6,6
154619145378,3,3
81196,3,3
81198,2,2
81197,2,2
57994,23,21
155547,9,9
34359754870,3,3
111669371808,2,2
231928668643,2,2
94489534879,4,4
42949802544,6,6
25770106318,3,3
266288064674,2,2
25769977956,6,6
257698157670,2,2
223338375806,2,2
103079549653,5,5
257698157666,2,2
188978835870,3,3
129430,20,14
51539656878,2,2
51539656877,2,2
51539656879,2,2
102173,4,4
111669201817,7,7
25770189654,14,12
17180234412,4,3
120259272074,3,3
8590028784,2,2
51539725297,6,5
8590322739,3,3
8590322737,3,3
8590322741,3,3
8590322738,4,4
8590322740,2,2
25770119704,2,2
128849049557,3,3
60129904487,2,2
17180243540,6,5
214748412666,2,2
17180011069,3,3
128849291832,3,3
25770145776,2,2
234900,7,6
17179926561,2,2
223338352500,2,2
154618847737,2,2
60129709840,2,2
94489507207,2,2
94489507208,2,2
94489292724,2,2
94489292725,2,2
94489686950,3,3
25770219427,2,2
17180227371,6,6
171798880896,2,2
74118,106,74
317827592341,2,2
77309688812,2,2
77309688813,2,2
60129806211,6,6
274878269903,2,2
85899740627,2,2
60129846770,2,2
240518467424,2,2
42949767203,2,2
42949767208,7,7
146028901163,2,2
77309529895,3,3
315342,11,11
200377,24,13
34359888128,4,4
17180100562,5,5
68719727439,3,3
301594,8,6
17180100557,3,3
8590092157,11,10
68719775631,2,2
51539700460,2,2
60129956169,3,3
68719775628,5,5
68719775627,3,3
128849152503,11,9
25770076188,2,2
8590288770,3,3
111669202674,2,2
197568618418,3,3
197568618416,3,2
25770202760,6,5
17180275319,2,2
292058093185,2,2
17180203873,10,8
60129576656,2,2
60129576657,2,2
274878185597,2,2
292058093181,2,2
17180275316,9,7
180388879828,3,2
214748782554,2,2
85899624267,3,3
85899624264,2,2
128849315124,2,2
8590326708,5,5
34359999897,2,2
51539907617,2,2
51539907619,4,4
8590097470,2,2
214652,7,7
17180013854,4,2
94489517687,2,2
8590189892,14,13
51539885437,9,8
34360001246,11,11
60129623243,6,6
60129623246,2,2
17180049129,2,2
68719760956,2,2
68719883564,2,2
162171,129,30
68719883565,2,2
8590219721,5,5
25769947628,3,3
111669388914,2,2
68719593102,2,2
34360039568,2,2
111669290985,3,3
94489719108,5,5
17179999145,6,6
51539904512,2,2
51539904513,7,7
137439315032,6,6
17179999140,4,4
77309537378,3,3
103079242005,4,4
85899531153,3,2
188978974180,2,2
60129685774,3,3
266288039648,2,2
68719613818,4,4
68719613819,2,2
68719613820,2,2
17179934143,4,4
17179934141,2,2
17179934138,2,2
17179934140,3,3
17179934145,9,8
17179934146,5,5
17179934144,2,2
17179934139,10,10
34359843709,3,3
68719582717,2,2
25769908225,9,8
8590361535,2,2
111669357584,2,2
111669357579,4,4
111669357582,2,2
215317,5,5
111669357580,2,2
94489603037,2,2
86982,2,2
86984,4,4
200986,2,2
60129554804,2,2
120259192159,2,2
120259328957,2,2
42949829049,2,2
34360054807,4,3
120259489746,2,2
34360054811,5,4
34360054814,4,4
34360054806,3,3
304278,2,2
197568594966,3,3
128849230672,2,2
17180289098,2,2
8590016030,2,2
313110,3,3
171798881353,2,2
25769889785,2,2
25769889795,2,2
25769889794,2,2
25769889786,5,5
25769889789,2,2
286073,2,2
85899766996,3,3
68719785741,5,5
85899766994,2,2
8590358099,2,2
8590358098,2,2
42949936214,3,3
180389050075,3,3
257886,5,5
111669189931,2,2
4367,6,6
257885,29,28
4368,31,30
8590108722,19,18
60129734417,7,7
365594,12,10
292057896720,2,2
42949736989,5,4
8590104891,5,5
77309813491,2,2
77309813492,2,2
25770174125,2,2
17179965063,4,4
25770174127,2,2
17180077572,4,4
197568775159,4,4
240518234702,2,2
146029170597,2,2
25770050386,8,8
197568775157,2,2
77309760663,2,2
42949689084,10,9
163208841441,2,2
128249,12,11
120259262268,3,3
94489515196,9,8
77309697365,2,2
137438983841,2,2
68719692280,2,2
137438983839,2,2
137438983838,2,2
137438983840,2,2
34360028053,2,2
111669471248,6,6
8590175605,3,3
197568641693,2,2
163208932865,3,3
257698317728,2,2
146029144299,2,2
156203,11,11
77309790210,8,7
68719495518,2,2
156209,3,3
17180276670,23,23
163208932861,3,3
257698317717,3,3
188978833044,3,3
17180226362,6,6
163209104322,2,2
34359780325,4,4
8590067871,3,2
34359780321,4,4
163209104328,2,2
8590033191,2,2
17179916956,2,2
17179916952,2,2
17179916954,3,3
17180054500,2,2
154619090967,4,4
193802,33,15
217485,4,4
103079583838,2,2
17180050206,2,2
17180050209,5,4
17180124977,2,2
111669532223,6,6
180388778586,2,2
163208885518,2,2
68719843481,2,2
17180057078,30,24
146029055746,2,2
25770212392,2,2
103079583890,2,2
177952,4,4
83000,3,3
103079583891,2,2
274878280593,4,3
129325,101,77
77309768750,2,2
34359864817,3,3
266288163658,2,2
266288163657,2,2
94489421329,4,4
103079610108,2,2
223338666503,2,2
223338666498,2,2
103079588749,4,3
8590179768,13,11
8590179770,5,4
60129934750,9,9
214748800506,2,2
292057879982,2,2
60129934751,6,6
128849082794,4,4
292057879983,2,2
60129866676,3,3
103079491317,4,4
60129866674,2,2
137439337703,2,2
120259188679,5,5
25769822643,9,9
17179965698,24,19
51539996663,2,2
51539996664,3,3
139684,44,28
51539996667,3,3
51539996673,2,2
206158656814,3,3
206158488374,3,3
206158656812,2,2
309237870032,2,2
68719807396,3,3
8590136243,6,6
188978829394,2,2
274878182500,2,2
154619086068,2,2
103079532470,2,2
111669390967,3,3
77309442183,2,2
8590090106,2,2
51539610137,7,6
257698070030,2,2
120259421319,2,2
77309713228,2,2
300648135907,2,2
8590151569,9,8
94489610366,6,5
8590091252,4,3
34359842136,3,3
51539852357,5,5
60129623640,2,2
60129623639,3,3
8589966963,4,3
17180130473,2,2
17180130474,2,2
42950022559,2,2
42949689661,2,2
137439188810,2,2
128849329251,4,4
188978787122,2,2
188978787128,2,2
42949754184,2,2
188978787125,2,2
146028929651,2,2
137439041317,2,2
188978787127,2,2
188978787124,2,2
8589978500,22,12
17180040073,2,2
128849234082,3,3
17180002514,21,11
25769892498,9,8
34359920595,21,19
85899675545,6,6
17180213037,15,13
42950070080,7,7
42950070074,2,2
68719739330,2,2
51539912987,6,6
68719739331,2,2
68719739334,2,2
25770005866,4,4
94489285280,6,6
192682,59,50
103079287994,8,8
120259274456,3,3
60129794845,2,2
192679,6,5
206158487632,2,2
206158602939,2,2
146028889380,4,4
128849297314,5,5
25769981789,5,5
8590205637,20,12
146028889376,4,4
128849297313,2,2
25769854592,6,6
214748562908,2,2
266288412222,2,2
111669550977,2,2
214748484369,2,2
17179992673,2,2
34359901827,4,4
128849328195,3,3
17180041126,16,14
51539787202,6,6
77309778514,2,2
197568813955,2,2
51540049007,6,4
77309733119,2,2
111669181284,2,2
60129589749,2,2
60129589748,2,2
120259365371,2,2
103079509499,2,2
120259365367,2,2
120259365363,2,2
128849386720,2,2
17179987919,25,25
51539822601,4,4
128849386715,4,3
258366,51,44
120259097437,5,5
17180133497,4,4
17180280894,3,3
51539822604,6,6
17180213668,3,3
288185,11,8
171798729364,2,2
60129861773,5,2
300647952242,2,2
77309618235,2,2
77309618236,3,3
103079625808,7,7
188978704603,2,2
8590358564,11,11
197568619063,3,3
197568619062,2,2
25770174534,3,3
79690,87,18
25770174529,3,3
25770174531,2,2
25770174532,8,8
25770174527,2,2
25770174535,2,2
85899685841,3,3
42949715513,10,9
85899685839,7,5
300647980577,2,2
197568787811,2,2
42950101346,11,10
266287992572,3,3
171798853039,2,2
171799043758,3,3
128849366622,2,2
42949865089,8,8
128849068852,4,4
77309619329,6,6
17179986423,3,3
120259317974,2,2
103079614024,9,9
163209034818,2,2
94489481201,3,2
128849399780,2,2
163209034815,2,2
68719490828,5,5
60129894805,3,3
68719490827,3,3
68719490832,2,2
68719490830,3,3
68719490826,2,2
68719490825,2,2
287675,10,9
214748681057,3,3
154618848729,2,2
17180051432,3,3
85899746554,8,8
154619179392,2,2
42949685433,6,6
206158574735,2,2
421754,16,16
240518539469,2,2
240518539475,2,2
77309776302,2,2
51539901195,7,7
85899483751,3,3
175471,27,20
84365,2,2
85899483756,5,5
77309835447,5,5
77309835440,3,3
77309835442,4,4
77309835448,4,4
25769891816,6,5
77309835444,5,5
85899746865,2,2
85899746866,2,2
68719669378,3,3
51539838207,3,3
94489472636,2,2
77309630089,2,2
51539639234,3,3
51539639233,2,2
51539639232,2,2
205650,5,5
103079593489,4,3
111669422747,3,3
111669422750,4,4
42950039429,5,5
184986,26,22
17180301254,5,4
163208931943,2,2
154618933749,3,3
25769891492,5,5
240518191098,2,2
240518431538,2,2
257698283106,3,3
180388750586,3,3
8590205915,4,4
180388750584,2,2
8590358618,2,2
8590358619,3,3
137439250009,2,2
51539651845,2,2
214748392285,3,3
128849372671,2,2
266288196625,2,2
51539922039,2,2
53409,11,11
42949830964,6,6
257698420331,3,3
94489365866,2,2
300647860656,2,2
34359881221,7,7
240518380144,3,3
8590279174,43,39
17180276978,6,6
8590039313,16,16
374277,7,7
103079628162,2,2
42949704515,7,7
68719781015,2,2
34360047345,20,16
206158625738,2,2
257698471671,2,2
154618836861,2,2
266288251231,2,2
77309530074,3,3
77309530076,4,4
77309530081,3,3
77309530078,8,7
249108186907,2,2
240518519169,2,2
283467854089,2,2
34359913946,3,3
25769809161,5,5
34359913955,2,2
8590351962,15,14
103079406351,2,2
94489689626,2,2
173916,4,4
173915,3,3
173918,3,3
173917,5,5
309237923412,2,2
309237923411,2,2
226859,43,26
94489677760,3,3
249108337815,2,2
97149,38,32
154619098573,2,2
188978610380,2,2
188978610382,2,2
188978610381,2,2
188978787548,3,3
146029100734,2,2
60129958051,4,4
243706,4,4
60129958052,3,3
60129958053,2,2
292057963790,2,2
42949830656,4,4
42949830658,3,3
111669519335,4,4
146029281130,4,4
128849116393,3,3
223338543114,2,2
42949830657,3,3
255438,10,10
203026,12,8
249108523719,2,2
34360089283,7,6
85899674682,3,3
249108523718,2,2
60129918188,3,3
249108523712,3,3
137439024982,2,2
51539870526,2,2
163208852631,2,2
60129918189,6,6
60129675133,3,3
25769832520,2,2
85899603919,4,3
239731,2,2
239734,2,2
188978584779,2,2
68719614618,4,4
68719614619,4,4
66692,4,4
120259185018,2,2
128849069678,2,2
188978628269,2,2
128849069679,3,3
8589970332,2,2
154618869961,4,4
154618869957,2,2
154618869958,2,2
17180116225,2,2
25770217875,5,4
163209192604,2,2
85899570978,2,2
171798937582,2,2
128849195593,2,2
171798937581,2,2
103079504548,2,2
137439161114,2,2
137439161113,3,3
137439161115,2,2
187779,3,3
77309679371,2,2
103079586394,3,3
68719734641,3,2
68719734646,4,3
42949792604,4,3
60129921972,4,4
154618863328,2,2
128849343107,2,2
8590075522,23,17
206158495591,2,2
34359894367,2,2
34359894368,3,3
34359894366,3,3
349608,7,7
34359894363,2,2
8398,4,4
42950107975,8,6
188978928147,3,3
51539801834,2,2
34359984628,5,5
103079513030,2,2
25769890580,6,6
103079513026,2,2
76209,8,6
60129555654,2,2
34360035206,2,2
60129555652,2,2
103079263713,2,2
25769840479,4,4
51539999485,3,3
51539851710,2,2
51539851711,4,4
85899484073,2,2
85899484069,4,4
8589995994,2,2
34360001042,2,2
34360001041,3,3
34360001037,2,2
34360001038,2,2
34360001039,5,5
34360001040,2,2
120259264993,4,4
17179929691,5,5
309237663531,2,2
17179929684,7,7
42949949681,3,3
94489497037,3,3
128849354267,2,2
111669473534,4,4
188978610570,3,3
63249,53,42
42950068477,4,4
34360062739,13,12
42950073242,10,10
120259419456,2,2
51539647987,2,2
120259419457,2,2
60129692403,5,5
34359757220,2,2
60129692410,7,7
60129692409,3,3
60129692406,2,2
181552,10,10
25769951770,12,12
51539783208,3,3
51539783207,2,2
85899455559,2,2
120259472399,2,2
17180270688,17,15
51539783209,3,3
17179917733,8,8
17179917735,2,2
17179917734,2,2
34359751421,4,4
215477,52,35
34359751418,3,3
34359751427,8,7
17180177945,18,8
34359751419,12,10
42949980695,3,3
292057969822,2,2
25770009268,13,11
103079490255,4,4
68719828276,2,2
111669300419,2,2
17180036854,3,3
77309513268,7,5
77309839357,6,4
25770061401,2,2
25770061405,4,4
128849316469,2,2
128849316471,3,3
128849316475,2,2
60129973365,7,7
42950102572,3,3
17179882423,3,3
17179882428,2,2
17179882427,2,2
85899359645,2,2
85899359643,3,3
85899359646,2,2
85899359644,3,3
85899359642,4,4
85899457168,2,2
292057811217,2,2
8590276564,4,4
128849456595,2,2
77309764210,2,2
60129849305,5,5
25770003694,5,5
68719563763,4,4
128849263934,5,5
25770177758,4,4
17179917863,2,2
25769818206,2,2
86194,17,12
25769818210,3,3
25769818211,4,4
25769818207,3,3
51539868359,2,2
94489597045,2,2
103079631397,5,5
42949908365,8,8
60129962287,2,2
25769908794,14,14
249108328661,2,2
249108328659,2,2
34359846156,5,5
77309471894,5,5
120259491052,2,2
120259491053,2,2
154619211699,2,2
103079225366,3,3
42950027488,4,3
17180044474,9,9
60129745384,5,5
60129745383,3,3
60129745377,4,4
60129745373,2,2
60129745378,5,5
60129635807,3,3
60129745376,2,2
60129745380,2,2
60129745382,2,2
77309707414,3,3
60129701659,3,3
17179894400,2,2
154619030888,2,2
128849288077,3,3
25769880880,6,6
77309707416,4,4
214748733781,3,3
274877939216,2,2
214748733775,2,2
42949993397,4,4
163208947429,2,2
51539620837,5,5
128849162760,2,2
68719722547,3,3
94489507041,2,2
128849074799,2,2
163209175713,2,2
68719851535,4,4
68719851537,7,7
85199,9,9
103079602509,2,2
369907,2,2
103079602506,2,2
103079602505,3,3
103079602507,2,2
103079602503,3,3
8590369017,2,2
68719605245,2,2
188978605169,4,4
60129658305,7,6
309237820418,2,2
266288114782,2,2
172087,7,7
42950038120,4,4
42950038121,3,3
292058059124,2,2
171799083792,2,2
231928631435,2,2
214748660440,2,2
266288338507,2,2
308450,4,4
8590188322,22,18
326417528589,2,2
309237907707,2,2
266288017708,2,2
223338313963,2,2
34360106664,2,2
17180106056,3,3
42949953784,3,3
146028987499,2,2
94489340256,3,3
94489586166,2,2
419241,3,3
154618950029,2,2
17180080168,5,5
8590283045,6,4
25770228715,4,4
25770228714,3,3
60129728253,2,2
25770228710,5,5
60129728254,2,2
60129763423,2,2
60129763422,2,2
60129763419,2,2
60129763421,5,5
60129763424,2,2
60129763425,3,3
60129763420,3,3
347972,2,2
274878232035,2,2
120259104908,2,2
304830,9,8
304831,2,2
42949718424,3,3
8590224099,3,3
111669152629,3,3
180388925336,3,3
42949859681,4,4
42949859678,4,4
42949859677,2,2
42949859680,3,3
171798811982,2,2
51539801824,7,7
283467890045,2,2
51539801823,3,3
51539801828,3,3
17180112201,3,3
51539801822,2,2
42949842866,7,7
25770185762,7,7
25770185767,3,3
34359931851,15,14
42950040777,2,2
25770185761,2,2
60129780981,6,5
60129780982,2,2
8590209304,11,9
8590268763,2,2
154618973824,2,2
180389013366,2,2
137439123727,2,2
180389013367,2,2
103079349444,4,4
60129798557,3,3
34359806147,6,6
60129798559,6,6
42949757582,19,17
154619013659,3,3
51539851142,4,4
154619013664,2,2
154619013660,3,3
146029172549,6,6
60129889152,2,2
216912,2,2
206158473382,2,2
60129728144,4,3
34360071680,2,2
34359861770,2,2
8590240081,12,11
146028934831,3,3
128849454814,2,2
180388915475,3,3
8590240083,5,4
68719530091,5,5
8590088022,15,11
8590240080,2,2
60129827793,5,4
77309583362,2,2
3040,9,9
291979,2,2
180388737963,2,2
206158479123,2,2
128849059811,2,2
206158479128,3,3
206158479121,2,2
34360158904,4,4
17180263118,17,16
8589987887,101,44
257698304259,2,2
17180190644,2,2
60129675671,2,2
60129675668,2,2
25770014638,2,2
25770014640,2,2
97664,8,7
311405,3,3
51539782666,4,4
60129698343,4,4
17180182407,4,4
34359820330,5,5
34359820329,4,4
8590232981,2,2
225164,84,44
137439020246,3,2
77309850927,2,2
17180202519,3,3
77309850926,2,2
77309850928,2,2
34359960421,3,3
25769854881,2,2
223338596847,2,2
180388911343,2,2
8589937854,6,6
17179918033,2,2
111669362719,2,2
51539871440,2,2
120259311321,2,2
34360031413,11,11
25770123164,2,2
34360031418,2,2
85899451712,2,2
34360133744,7,7
197568545969,3,3
283468066265,2,2
283468066261,2,2
128849341418,2,2
51539774184,3,3
138547,4,4
138546,2,2
138545,8,8
138539,8,8
138543,2,2
138542,4,4
8590021351,5,5
111669249098,3,3
180388807173,4,4
111669249096,3,3
111669249095,2,2
25769873184,2,2
8589980127,5,4
68719762246,2,2
326417706213,2,2
120259429286,2,2
17180292476,2,2
77309749398,2,2
120259384291,2,2
94489533890,2,2
120259384292,2,2
120259384293,2,2
142914,4,4
68719740258,3,3
8590084992,29,23
25770065939,15,15
42949776964,2,2
42949988387,2,2
51539700411,7,7
68719691633,11,8
188978965208,3,3
188978965211,2,2
171798984693,2,2
51539897760,12,11
163209006543,3,3
249108443484,2,2
128849435383,3,3
111669420140,3,3
34360118931,2,2
103079373368,2,2
180388818923,2,2
17180023206,2,2
120259486767,2,2
68719562364,2,2
34359917398,5,5
68719551416,3,3
60129858273,5,5
8590335145,14,13
42949758824,4,4
42949758820,2,2
8590364931,6,6
42949758821,2,2
223338383667,2,2
283468197802,2,2
51539984646,3,3
25769978055,5,4
103079371335,2,2
103079371334,3,3
51539984652,3,3
103079371330,2,2
51539984659,6,6
103079371341,3,3
51539984649,15,13
85899735478,2,2
103079371338,2,2
94489561982,2,2
94489393586,2,2
94489561983,2,2
41085,6,6
41083,5,5
41080,2,2
42949900915,5,5
42949900919,4,4
42949900914,2,2
42949900917,3,3
17180234346,24,22
8590078399,6,6
25770034078,4,4
25770034081,5,5
60129740238,2,2
163208917908,3,3
128849232336,2,2
17180162648,6,6
163209063198,2,2
180388783293,2,2
77309691663,7,7
163209193712,2,2
111669558328,2,2
25769906706,2,2
85899603508,3,3
111669182261,2,2
51539888654,3,3
111669182262,3,3
8589971662,3,3
42949819772,12,11
111669182260,2,2
403448,12,12
88086,3,3
25770180115,3,3
42949922221,16,15
42949922224,10,10
143992,52,30
206158818029,2,2
60129639409,8,6
206158790924,2,2
94489538867,2,2
25770088589,2,2
94489538872,3,3
94489538868,5,5
34360001817,2,2
249108257299,2,2
249108347114,2,2
60129786609,7,7
77309837965,2,2
146029115389,2,2
17180052360,13,13
25770115882,2,2
60129786612,4,4
77309837969,3,3
120259319087,4,4
77309837968,3,3
146029106530,2,2
8590251942,4,4
188978718163,2,2
201454,6,6
180388696403,2,2
171798905595,2,2
42949763820,3,3
25770051451,2,2
8590200146,3,3
51539998343,2,2
8590261138,7,7
17180082713,2,2
137439259392,3,3
8590261137,4,4
51539708766,3,3
274878244731,2,2
146028939467,2,2
146028939460,2,2
77309845747,3,3
25769870902,2,2
146028939465,2,2
111669341229,2,2
68719650927,3,3
8590367535,14,14
103079436590,3,3
382034,8,6
68719650931,7,7
85899425692,5,5
68719650928,5,5
180388712817,2,2
60129884712,2,2
128849088814,2,2
68719573831,3,3
25770247409,3,3
25769987205,5,5
25770076707,2,2
180388803548,5,5
51539646367,3,3
180388825650,2,2
154619024223,6,6
68719502083,2,2
111669430764,2,2
25770237907,2,2
34359895286,2,2
8590305141,8,8
197568704425,2,2
231928501950,2,2
231928342744,4,3
85899506022,3,3
85899506023,3,3
85899506024,3,3
214748749428,2,2
163209097992,2,2
51539640632,2,2
51539640633,2,2
51539640623,2,2
188978640617,7,5
180388659042,2,2
17180233477,3,3
25769921184,3,3
94489481970,3,3
128849248548,2,2
146028972966,6,6
25769928889,3,3
25769928890,9,9
25770242583,10,10
60129889735,6,6
307768,2,2
178261,24,16
42949675219,7,6
42949675216,3,3
128849299739,2,2
128849299740,2,2
120259402708,2,2
17180168486,2,2
17180242557,4,4
42950016992,2,2
34359845991,2,2
120259402709,2,2
180388730657,2,2
180388730658,2,2
180388730659,2,2
103079229604,2,2
111669537627,2,2
94489411523,2,2
34360013576,3,3
111669537628,4,4
111669537625,2,2
231928376496,2,2
214748794979,2,2
17180301850,4,4
8590213911,8,8
34360071810,3,3
8590061340,15,11
34360071813,4,4
34360071815,5,5
146029007024,2,2
34360071812,5,5
292057808905,2,2
180388907851,2,2
8590296434,2,2
146029124459,2,2
171798760152,2,2
77309667343,2,2
77309667346,3,3
218404,2,2
85899413404,2,2
85899413405,2,2
25769901038,5,4
51539874193,2,2
17179973977,16,15
34359966067,4,4
85899497029,4,4
240518593937,2,2
223338321391,2,2
249108405311,2,2
85899622973,7,6
17179910754,5,5
91933,7,6
120259406060,8,8
85899622975,3,3
172180,8,7
240518455049,2,2
146028941015,4,2
240518583785,2,2
120259379410,2,2
249108241574,3,3
51539612933,4,4
249108241573,2,2
8590127678,2,2
8590127676,2,2
8590127677,2,2
103079272047,6,4
120259239817,3,3
25769910986,8,8
120259239816,2,2
165371,4,4
17180187763,3,3
154619194295,2,2
165376,6,6
68719591749,2,2
165375,4,4
154619194297,2,2
180389014350,3,3
60129726751,7,6
85899779825,7,6
51539921729,2,2
17180195564,8,8
17180195568,10,10
68719886323,8,8
257698153891,2,2
17180195571,7,7
17180195567,5,5
60129887688,2,2
60129887689,4,4
17180271303,8,8
17180271304,2,2
103079408211,3,3
154619212577,2,2
34359769841,9,8
68719780644,3,3
249108508061,2,2
103079621503,2,2
103079621502,2,2
34360080834,2,2
103079431941,4,4
8590306737,3,3
201723,10,10
120259325076,2,2
25770184544,2,2
17180244703,10,10
146029178531,3,3
8590038786,10,9
18117,10,9
111669359884,3,3
34360002227,2,2
25769839237,4,4
34359841679,6,6
111669359882,2,2
249108188358,2,2
25769857738,31,30
154618837212,3,3
366547,2,2
400359,11,10
111669431041,2,2
367147,2,2
367150,3,3
367156,3,3
367155,2,2
367148,3,3
367152,3,3
367149,3,3
367153,2,2
367154,2,2
367157,4,4
367151,2,2
51539640947,6,6
17180294382,2,2
181154,3,3
60129701150,6,6
8590044323,17,16
8590004514,2,2
252756,33,31
68719637257,6,6
331400,11,11
249108426295,2,2
283467867344,2,2
60129701155,11,10
137439187324,3,3
68719550348,5,5
154618840915,2,2
103079603189,3,3
197568548258,3,3
51539825487,3,3
120259157206,2,2
317827974941,2,2
120259157200,5,5
274877967676,2,2
197568917545,6,6
266288139996,2,2
274877940554,4,4
137439357495,2,2
137439357496,2,2
